ensembl_gene_id	miRNA_ID	MI
PIGG	hsa-mir-574	0.0893271
ZNF584	hsa-mir-616	0.0893254
IGFL3	hsa-mir-222	0.0893102
AAMP	hsa-mir-4668	0.0893059
DCAF4L1	hsa-mir-486-2	0.089293
SREK1IP1	hsa-mir-181a-1	0.0892905
EFNA3	hsa-mir-4786	0.089282
CLK1	hsa-mir-2110	0.089228
IFT74	hsa-mir-6741	0.0892156
RHNO1	hsa-mir-141	0.089209
THOC7	hsa-mir-4640	0.0892018
ZC3H4	hsa-mir-497	0.0891866
SIGLEC7	hsa-mir-223	0.0891016
CD33	hsa-mir-223	0.0890817
LRP6	hsa-mir-23a	0.0890439
BPNT1	hsa-mir-4782	0.0890212
SIRPB2	hsa-mir-223	0.08902
SVIL	hsa-mir-4419b	0.0890067
IMPG1	hsa-mir-6762	0.089004
SLC25A23	hsa-mir-378a	0.0889883
NUSAP1	hsa-mir-4640	0.0889759
RFLNA	hsa-mir-6125	0.0889689
ZFP90	hsa-mir-1537	0.0889582
HECTD3	hsa-mir-1301	0.0889533
ETV2	hsa-mir-4755	0.08895
CPD	hsa-mir-423	0.0889379
SLX4IP	hsa-mir-4725	0.0889207
BNIP1	hsa-mir-4638	0.0889174
CD151	hsa-mir-210	0.0889086
DACT1	hsa-mir-1277	0.0888924
HPSE2	hsa-mir-4728	0.0888913
YWHAZ	hsa-mir-624	0.0888812
ZNF618	hsa-mir-455	0.0888806
ZNF559	hsa-mir-497	0.0888743
EDDM3B	hsa-mir-1260b	0.0888742
VTI1A	hsa-mir-1307	0.0888732
PPP4R3A	hsa-mir-345	0.0888545
MRPL17	hsa-mir-210	0.0888473
MMP16	hsa-mir-181c	0.0888396
RDM1	hsa-mir-7854	0.0888285
NXNL2	hsa-mir-193a	0.0888194
USP47	hsa-mir-210	0.0888171
NCBP1	hsa-mir-32	0.0887981
KIDINS220	hsa-mir-497	0.0887939
MTSS1	hsa-mir-99b	0.0887932
CYB5R2	hsa-mir-487b	0.0887867
TMEM26	hsa-mir-6788	0.0887489
EXTL1	hsa-mir-30b	0.0887345
IFNG	hsa-mir-532	0.0887333
CLDN1	hsa-mir-664b	0.0887319
DGKH	hsa-mir-224	0.08872
MRPL41	hsa-mir-3655	0.0887161
AP2A2	hsa-mir-210	0.0887061
HINFP	hsa-mir-6818	0.0886857
PLXNA3	hsa-mir-181a-2	0.088684
RASAL1	hsa-mir-196b	0.0886713
CDK2AP1	hsa-mir-6734	0.0886629
LRRC37A2	hsa-mir-885	0.0886457
TOMM70	hsa-mir-9-1	0.0886403
AREG	hsa-mir-339	0.0886382
ZNF33B	hsa-mir-26a-1	0.0886381
RPA2	hsa-mir-186	0.0886187
TRIM6	hsa-mir-143	0.0886154
NAPEPLD	hsa-mir-548q	0.08861
TGFBR3L	hsa-mir-330	0.0886003
CHRNA7	hsa-mir-605	0.0885938
GLB1L	hsa-mir-4699	0.0885755
MCPH1	hsa-mir-196a-2	0.0885742
ZNF195	hsa-mir-5187	0.0885716
ALDH1A2	hsa-mir-3140	0.0885402
SYNJ2	hsa-mir-6877	0.0885121
CT45A10	hsa-mir-6842	0.0885012
SEC61B	hsa-mir-32	0.0884909
RHCE	hsa-mir-3178	0.0884754
MTBP	hsa-mir-320b-2	0.0884583
H2AC20	hsa-mir-3616	0.0884461
GAR1	hsa-mir-600	0.0884428
FASTKD3	hsa-mir-4420	0.0884015
RAD9B	hsa-mir-141	0.0883884
TGFBR3L	hsa-mir-151b	0.0883825
EPHA3	hsa-mir-3680-1	0.08838
XKRX	hsa-mir-592	0.0883792
TARS3	hsa-mir-147b	0.0883583
SLU7	hsa-mir-4661	0.0883395
MBP	hsa-mir-5684	0.0883286
NDUFS8	hsa-mir-194-2	0.0883101
EXOSC3	hsa-mir-195	0.0882855
IK	hsa-mir-134	0.0882845
CAPZB	hsa-mir-5694	0.0882668
SCN7A	hsa-mir-181b-2	0.0882596
PRKAA1	hsa-mir-492	0.0882591
CHD8	hsa-mir-195	0.0882583
MGAT2	hsa-mir-135b	0.0882492
PASK	hsa-mir-508	0.0882485
GRIN1	hsa-let-7c	0.0882471
HSPA8	hsa-mir-204	0.0882465
CYRIA	hsa-mir-126	0.0882364
ZDHHC17	hsa-mir-1914	0.0882035
AMN1	hsa-mir-4784	0.0881938
HMGB1	hsa-mir-486-1	0.0881438
PKD2L1	hsa-mir-937	0.0881421
FBXO16	hsa-mir-1976	0.088116
SMIM6	hsa-mir-6716	0.0881022
IFT140	hsa-mir-492	0.0880982
PRNP	hsa-mir-542	0.0880933
BTG1	hsa-mir-629	0.0880876
MACROD2	hsa-mir-27a	0.0880866
EPS15	hsa-mir-664a	0.0880685
TYK2	hsa-mir-378a	0.0880602
ALG6	hsa-mir-450b	0.0880462
LRP1B	hsa-mir-320d-1	0.0880458
MRPS18A	hsa-mir-4525	0.0880421
CCDC120	hsa-mir-589	0.0880384
TRMT1L	hsa-mir-518b	0.0880358
IFI44L	hsa-mir-30c-2	0.088034
SACM1L	hsa-let-7g	0.0880296
PNKP	hsa-mir-1343	0.0880296
RAX2	hsa-mir-10b	0.0880253
ARHGAP28	hsa-mir-632	0.0880226
STARD3NL	hsa-mir-486-1	0.0880191
RPP25L	hsa-mir-32	0.0880027
PPP2R1B	hsa-mir-299	0.0879903
NLRP14	hsa-mir-4662a	0.0879791
HIBCH	hsa-mir-193a	0.0879744
APOBEC3A	hsa-mir-3926-2	0.0879682
DERL2	hsa-mir-324	0.0879578
TRIO	hsa-mir-627	0.0879572
CLDN8	hsa-mir-7110	0.0879565
CASP4	hsa-mir-224	0.0879402
HDC	hsa-mir-30c-2	0.087921
UPF3A	hsa-mir-17	0.0879078
CEACAM3	hsa-mir-500a	0.0878961
MTPAP	hsa-mir-494	0.0878862
ATP6V0E2	hsa-mir-486-1	0.0878827
OGDH	hsa-mir-378c	0.0878803
TMEM192	hsa-mir-92a-1	0.0878777
C4orf50	hsa-mir-1269a	0.0878714
SIRT3	hsa-mir-210	0.0878641
SPATA18	hsa-mir-4715	0.0878613
FAM189B	hsa-mir-16-2	0.0878604
ZC3H18	hsa-mir-328	0.0878549
MTIF3	hsa-mir-589	0.087852
PKD2L1	hsa-mir-874	0.0878371
TREX2	hsa-mir-320d-1	0.0878218
PTHLH	hsa-mir-3126	0.0878159
DDX43	hsa-mir-27a	0.087813
BATF3	hsa-mir-6758	0.0878083
DPH1	hsa-mir-324	0.0877997
DUSP22	hsa-mir-576	0.0877953
MED18	hsa-mir-4668	0.087786
NDUFB1	hsa-mir-345	0.0877794
CCL8	hsa-mir-766	0.0877737
CHRNG	hsa-mir-99b	0.0877664
CACNG8	hsa-mir-935	0.0877618
GPRC5B	hsa-let-7a-3	0.08776
IL12RB2	hsa-mir-4645	0.0877418
SPIN2A	hsa-mir-501	0.0877065
EP400	hsa-mir-320d-1	0.0876803
NPHP1	hsa-mir-423	0.0876727
ALDH1A2	hsa-mir-3682	0.0876633
GSTZ1	hsa-mir-3174	0.0876503
KIF16B	hsa-mir-151a	0.0876454
KBTBD12	hsa-mir-484	0.0876427
PLXNB2	hsa-mir-99a	0.0876366
DCAF12	hsa-mir-548b	0.0876356
FRS3	hsa-mir-192	0.087632
UBE2K	hsa-mir-574	0.0876301
ZNF334	hsa-mir-369	0.087612
TIMP2	hsa-mir-4715	0.0876011
MAGEA10	hsa-mir-6877	0.0875977
ACP2	hsa-mir-210	0.0875974
CATIP	hsa-mir-30c-2	0.0875844
CDK2AP2	hsa-mir-194-1	0.0875805
ZNF585A	hsa-mir-450b	0.0875803
ECHS1	hsa-mir-1307	0.0875775
LRRC4	hsa-mir-6501	0.0875693
TOMM70	hsa-mir-9-3	0.0875628
TDRD7	hsa-mir-32	0.0875578
ZSCAN2	hsa-mir-505	0.087552
FAM114A1	hsa-mir-574	0.0875416
SERBP1	hsa-mir-4733	0.0875415
POP7	hsa-mir-93	0.0875359
IDH3A	hsa-mir-33b	0.0875349
ELAVL4	hsa-mir-1248	0.0875281
PSME1	hsa-mir-299	0.0875157
GRSF1	hsa-mir-3913-2	0.087509
MRM2	hsa-mir-339	0.0874251
PRAMEF7	hsa-let-7a-1	0.0874245
FGF10	hsa-mir-205	0.0874234
GPAM	hsa-mir-4714	0.0874197
MCL1	hsa-mir-4680	0.0874038
UGT2B4	hsa-mir-19a	0.0873993
LEPR	hsa-mir-550a-3	0.0873986
RNF125	hsa-mir-181a-1	0.0873974
ZNF711	hsa-mir-6865	0.0873926
PPP2R5C	hsa-mir-345	0.087391
GFOD1	hsa-mir-34a	0.0873908
RPS27	hsa-mir-19b-2	0.0873871
NTHL1	hsa-mir-3677	0.087381
CD300LB	hsa-mir-466	0.0873737
TMEM116	hsa-mir-4782	0.0873624
ZDHHC1	hsa-mir-627	0.0873517
CIART	hsa-mir-345	0.0873475
NAA35	hsa-mir-32	0.0873352
TRIM39	hsa-mir-7-1	0.0873312
FIP1L1	hsa-mir-6865	0.087327
GPRC5B	hsa-let-7a-1	0.0873138
C19orf47	hsa-mir-330	0.0873114
EIF1AX	hsa-mir-3136	0.0873055
PRAMEF7	hsa-let-7a-2	0.0873006
ANKRD33B	hsa-mir-345	0.0872828
ZFY	hsa-mir-5004	0.0872727
UNC93B1	hsa-let-7g	0.0872666
PORCN	hsa-mir-10a	0.0872612
SERPINE1	hsa-mir-6821	0.0872478
RBMX	hsa-mir-106b	0.0872297
GOLT1A	hsa-mir-205	0.0872188
CHIC2	hsa-mir-548f-1	0.0872158
IL19	hsa-mir-7110	0.0871915
SRP68	hsa-mir-193b	0.0871908
LPIN2	hsa-mir-4715	0.0871896
RAB3GAP2	hsa-mir-664a	0.0871846
TPI1	hsa-mir-7854	0.0871833
BTNL2	hsa-mir-181d	0.0871784
OGA	hsa-mir-1307	0.0871637
CCNO	hsa-mir-7110	0.0871512
RND1	hsa-mir-1343	0.0871395
BRD1	hsa-mir-3176	0.0871348
ZNF480	hsa-mir-19b-2	0.0871219
GNPAT	hsa-mir-1910	0.0871219
ZBTB1	hsa-mir-34b	0.0871217
CRELD1	hsa-let-7a-3	0.0871154
C20orf194	hsa-mir-1266	0.0871142
RTCB	hsa-mir-362	0.0871074
RIT1	hsa-mir-299	0.0871069
CRYGB	hsa-mir-3653	0.0871055
CC2D2B	hsa-mir-30c-1	0.0870984
MRPS31	hsa-mir-338	0.0870943
CBWD5	hsa-mir-450b	0.0870749
DLX3	hsa-mir-552	0.0870695
CST9L	hsa-mir-9-1	0.0870624
ACADVL	hsa-mir-1296	0.0870406
POLR2J	hsa-let-7a-1	0.0870359
SRFBP1	hsa-mir-9-3	0.0870335
JAKMIP1	hsa-mir-3170	0.0870255
MUCL1	hsa-mir-103a-1	0.0870182
IPPK	hsa-mir-365a	0.087017
SPATA31A7	hsa-mir-5703	0.0870062
ZCCHC12	hsa-let-7g	0.087001
ADAM9	hsa-mir-450b	0.0869959
RASSF10	hsa-mir-3936	0.086983
CCDC153	hsa-mir-32	0.0869653
TANGO6	hsa-mir-497	0.0869298
ZNF493	hsa-mir-4785	0.0869295
POP5	hsa-mir-1180	0.086913
SRSF12	hsa-mir-106b	0.0869125
PMFBP1	hsa-mir-590	0.0869118
CDC14B	hsa-mir-6868	0.0868925
ETAA1	hsa-mir-6875	0.0868848
ADAM9	hsa-mir-301b	0.0868811
RIPOR1	hsa-mir-592	0.0868768
NEUROD2	hsa-mir-4728	0.0868303
ZNF705E	hsa-mir-6777	0.0867751
DNMT3L	hsa-mir-4766	0.0867711
NBPF10	hsa-mir-433	0.0867595
MED4	hsa-mir-3613	0.0867285
LOX	hsa-mir-204	0.0867247
PHC3	hsa-mir-199a-2	0.0867141
COG5	hsa-mir-25	0.0867084
NCLN	hsa-mir-3178	0.0867057
ABCA6	hsa-mir-625	0.0867
IDH3G	hsa-mir-664b	0.086681
DHX40	hsa-mir-454	0.0866761
NR2F6	hsa-mir-329-2	0.0866708
HBA2	hsa-mir-1227	0.0866554
TRPV4	hsa-mir-3136	0.0866536
GRINA	hsa-mir-151a	0.0866532
RFC5	hsa-mir-2114	0.0866512
CPEB3	hsa-mir-320c-2	0.0866441
SNAP29	hsa-mir-3653	0.0866397
SMIM43	hsa-mir-1269a	0.0866386
OTUD7B	hsa-mir-4326	0.0866369
ALG2	hsa-mir-217	0.0866355
SLC16A8	hsa-mir-654	0.0866269
SLC25A36	hsa-mir-193a	0.0866249
DGAT1	hsa-mir-151a	0.0866243
FBXO17	hsa-mir-19b-1	0.0866091
HMCN1	hsa-mir-181c	0.0866064
CHKB-CPT1B	hsa-mir-4755	0.086593
ITPRIPL2	hsa-mir-95	0.0865902
VEGFA	hsa-mir-4640	0.0865897
FAM217B	hsa-mir-148b	0.0865869
CST6	hsa-mir-183	0.0865852
NFATC4	hsa-mir-21	0.0865754
LGALS1	hsa-mir-3653	0.0865637
CENPJ	hsa-mir-658	0.0865624
NT5C1B	hsa-mir-580	0.086555
SLC9A7	hsa-mir-653	0.0865505
ROS1	hsa-mir-23a	0.0865368
GPR137B	hsa-mir-410	0.0865298
RAET1L	hsa-mir-5002	0.0865268
CRELD1	hsa-let-7a-2	0.0865219
PEX1	hsa-mir-25	0.0865181
PTBP2	hsa-mir-543	0.0865161
FGD3	hsa-mir-4523	0.0864937
DEPDC7	hsa-mir-548b	0.0864852
OXCT1	hsa-mir-105-2	0.0864788
HSF1	hsa-mir-4661	0.0864761
RPS6KA4	hsa-mir-2115	0.0864733
ABCA10	hsa-mir-7706	0.0864725
TNRC18	hsa-mir-379	0.0864688
HMBOX1	hsa-mir-3653	0.0864684
COPRS	hsa-mir-423	0.0864612
TRIM21	hsa-mir-210	0.0864514
GGTA1	hsa-mir-4664	0.0864444
NR2C1	hsa-mir-34b	0.0864282
GTF2F1	hsa-mir-891a	0.086423
BIRC5	hsa-mir-4699	0.0864226
TGFBR3	hsa-mir-151a	0.086417
NUDT16L1	hsa-mir-766	0.0864166
GORAB	hsa-mir-1292	0.0864165
MCUB	hsa-mir-518e	0.08641
RNASEH2B	hsa-mir-15a	0.0864049
SMARCD3	hsa-mir-125b-1	0.086398
DGKE	hsa-mir-361	0.0863872
PA2G4	hsa-mir-181d	0.0863865
GLOD4	hsa-mir-324	0.0863865
CD68	hsa-mir-6506	0.0863835
XAGE2	hsa-mir-576	0.086383
CDKN2C	hsa-mir-3190	0.086382
UBXN7	hsa-mir-199a-1	0.0863774
PLA2G4B	hsa-mir-6798	0.0863375
FAM110C	hsa-mir-3178	0.0863245
EXOSC10	hsa-mir-151a	0.0863148
CDKL1	hsa-mir-10b	0.0863083
METTL14	hsa-mir-181b-1	0.0863007
ITPRIP	hsa-mir-29c	0.0862987
HDAC7	hsa-mir-4728	0.0862912
TUBB2B	hsa-mir-193a	0.0862906
APOA5	hsa-mir-203a	0.0862838
PIP4K2B	hsa-mir-7-2	0.0862789
ST14	hsa-mir-5004	0.0862773
PRR5	hsa-mir-151a	0.0862766
TRPC4	hsa-mir-500b	0.0862745
TMEM245	hsa-mir-32	0.0862537
KLHL20	hsa-mir-200c	0.0862508
NOC3L	hsa-mir-6125	0.0862456
HPX	hsa-mir-125b-1	0.0862423
MUCL1	hsa-mir-103a-2	0.0862381
JAKMIP1	hsa-mir-1269a	0.0862368
SPATA21	hsa-mir-506	0.0862348
CPNE9	hsa-mir-215	0.0862347
NTRK2	hsa-mir-205	0.0862274
TGFBR3	hsa-mir-95	0.0862136
ANXA1	hsa-mir-5002	0.0862128
CCDC181	hsa-mir-1248	0.0862037
MYL12B	hsa-mir-10a	0.0861971
PPARGC1B	hsa-mir-1224	0.0861802
RHEB	hsa-mir-671	0.0861768
TECR	hsa-mir-369	0.0861746
ACMSD	hsa-mir-192	0.08617
SLC52A2	hsa-mir-1271	0.0861691
TK2	hsa-mir-5698	0.0861675
TMEM150A	hsa-mir-331	0.0861632
XRCC5	hsa-mir-26b	0.0861585
RNF123	hsa-let-7g	0.0861414
ZC3H7A	hsa-mir-455	0.0861322
ZBED2	hsa-mir-150	0.0861303
NUP98	hsa-mir-210	0.0861248
SRRT	hsa-mir-222	0.0861235
DDR2	hsa-mir-181a-1	0.0861207
PHF12	hsa-mir-423	0.0861112
DPP9	hsa-mir-5092	0.0861081
KRT35	hsa-mir-6833	0.0860719
MINDY4B	hsa-mir-6780a	0.0860645
PGK1	hsa-mir-4797	0.0860462
LPA	hsa-mir-580	0.0860287
KLF9	hsa-mir-4636	0.0860192
FHL1	hsa-mir-181a-1	0.0860089
MRPL40	hsa-mir-1247	0.0859987
MUSTN1	hsa-mir-3615	0.0859942
ZNF765	hsa-mir-330	0.0859902
SEC31A	hsa-mir-639	0.0859871
RBPMS2	hsa-mir-3614	0.085983
AMPD1	hsa-mir-429	0.0859776
ADAMTS12	hsa-mir-5003	0.0859624
TRABD2B	hsa-mir-10b	0.0859561
ZNHIT1	hsa-mir-26b	0.0859551
TMEM59	hsa-mir-3152	0.0859433
OPA3	hsa-mir-330	0.085941
DEPDC1	hsa-mir-6854	0.0859392
THYN1	hsa-let-7i	0.0859382
UCHL1	hsa-mir-142	0.0859308
TANC1	hsa-mir-4714	0.0859265
ANAPC1	hsa-mir-3074	0.0859098
TMEM9	hsa-mir-3913-2	0.0859088
FCGR3B	hsa-mir-3126	0.0859067
TNK2	hsa-mir-28	0.085904
TALDO1	hsa-mir-210	0.0858886
ACIN1	hsa-mir-100	0.0858851
SEZ6	hsa-mir-3909	0.085883
APOOL	hsa-mir-758	0.0858799
FRMPD2	hsa-mir-34a	0.0858781
CRYBA4	hsa-mir-145	0.0858687
ZNF493	hsa-mir-891a	0.0858644
TMEM167B	hsa-mir-3913-1	0.0858403
MOCS2	hsa-mir-181a-2	0.085827
FAM229A	hsa-mir-3064	0.0858202
ADGRF4	hsa-mir-4766	0.0858129
PEX11A	hsa-mir-6842	0.085799
CCDC148	hsa-mir-509-1	0.0857757
FZD8	hsa-mir-6874	0.0857731
SMCO4	hsa-mir-361	0.0857728
CST9L	hsa-mir-378a	0.0857722
ZNF200	hsa-mir-744	0.0857671
MRPS18C	hsa-mir-30e	0.0857584
KHDRBS3	hsa-mir-30e	0.0857534
CDKN2A	hsa-mir-4748	0.0857501
SHARPIN	hsa-mir-151a	0.085744
RTL10	hsa-mir-1254-1	0.0857298
ZNF3	hsa-mir-93	0.0857296
OIP5	hsa-mir-1266	0.0857293
FRS3	hsa-mir-3127	0.0857247
METTL5	hsa-mir-3928	0.085723
ATP2C2	hsa-mir-99b	0.0857224
MIF	hsa-let-7a-2	0.0857221
ABCB1	hsa-mir-320b-2	0.0857215
PCGF6	hsa-mir-1307	0.0857212
E2F2	hsa-mir-187	0.0857159
PLEKHA8	hsa-mir-6874	0.0857117
BARX2	hsa-mir-30d	0.0856983
SLC13A3	hsa-mir-1914	0.0856864
LOXL4	hsa-mir-2277	0.0856827
RAD51	hsa-mir-1266	0.0856822
CXCR6	hsa-mir-3174	0.0856765
PTPRT	hsa-mir-6739	0.0856669
ATP6AP1	hsa-mir-181b-2	0.0856596
PTPN14	hsa-mir-193b	0.0856446
KLF14	hsa-mir-32	0.0856343
DHX9	hsa-mir-9-3	0.0856328
MIF	hsa-let-7a-3	0.0856286
HAND2	hsa-mir-6087	0.0856213
TMEM130	hsa-mir-1301	0.0855923
GPS1	hsa-mir-4668	0.0855918
EEF1B2	hsa-mir-658	0.0855877
EBF3	hsa-mir-23b	0.085585
TMEM185B	hsa-mir-219b	0.0855818
EEF1AKNMT	hsa-mir-125b-1	0.0855756
TUBB8B	hsa-mir-152	0.0855754
NCALD	hsa-mir-653	0.0855426
CDC73	hsa-mir-6834	0.0855415
KCNK7	hsa-mir-432	0.0855326
POLD1	hsa-mir-1537	0.0855324
ENKD1	hsa-mir-328	0.0855282
GALNT16	hsa-mir-543	0.0855171
PPP1R3G	hsa-mir-485	0.0855117
RTF1	hsa-mir-1266	0.0854981
INPP5A	hsa-mir-1307	0.0854904
CDK20	hsa-mir-32	0.0854809
CLDN1	hsa-mir-615	0.0854762
IFNAR1	hsa-mir-4791	0.0854668
CBLN4	hsa-mir-4658	0.0854661
VPS45	hsa-mir-23b	0.0854649
CFAP47	hsa-mir-584	0.0854637
REL	hsa-mir-509-1	0.0854589
SNRK	hsa-mir-509-3	0.0854587
QRFP	hsa-mir-4523	0.0854479
VAX2	hsa-mir-4419b	0.085443
ZNF682	hsa-mir-4645	0.0854352
HAO2	hsa-mir-345	0.0854304
DNASE2B	hsa-mir-6788	0.0854257
CCL4	hsa-mir-185	0.0854214
ZNF776	hsa-mir-4782	0.0854161
SMIM35	hsa-mir-6716	0.0854023
PDAP1	hsa-mir-3939	0.0853955
DLEC1	hsa-mir-296	0.0853904
ME3	hsa-mir-431	0.0853886
E2F7	hsa-mir-491	0.0853846
MDK	hsa-mir-548o	0.0853795
ENPP2	hsa-mir-652	0.085377
LHX9	hsa-mir-552	0.0853736
RFC4	hsa-mir-28	0.0853708
BMP8A	hsa-mir-766	0.0853682
NBPF6	hsa-mir-6761	0.0853491
MED31	hsa-mir-548d-1	0.0853384
LMAN2L	hsa-mir-15a	0.0853269
ZNF350	hsa-mir-26b	0.0853122
SAFB	hsa-mir-3928	0.0853077
CRELD1	hsa-let-7a-1	0.0852844
ARHGEF9	hsa-mir-3913-2	0.0852827
PLXNB3	hsa-mir-33a	0.0852791
PIK3R6	hsa-mir-6875	0.0852737
CIB1	hsa-mir-27a	0.0852629
CRNN	hsa-mir-4728	0.0852576
PNPLA8	hsa-mir-141	0.0852563
PRAMEF7	hsa-let-7a-3	0.0852518
SLC8A2	hsa-mir-548au	0.0852504
WWP2	hsa-mir-543	0.0852371
MCCC2	hsa-mir-532	0.0852232
KATNAL1	hsa-mir-4793	0.0852205
TJP1	hsa-mir-1266	0.08522
DNAJC13	hsa-mir-16-1	0.0851868
MAP3K14	hsa-mir-215	0.0851693
ACER3	hsa-mir-210	0.085164
GEMIN7	hsa-mir-199a-1	0.0851631
SPRY2	hsa-mir-181c	0.0851615
AKAP8	hsa-mir-4791	0.0851615
KIRREL1	hsa-mir-4773-2	0.0851514
ACCS	hsa-mir-10b	0.0851493
TKFC	hsa-mir-3174	0.0851469
RALGPS1	hsa-let-7d	0.085144
TCEANC2	hsa-mir-186	0.0851369
SLC22A18	hsa-mir-146a	0.0851162
CCDC103	hsa-mir-877	0.0851105
DNAJC22	hsa-mir-29b-1	0.0850949
RBP7	hsa-mir-205	0.0850894
SEH1L	hsa-mir-3653	0.0850876
CLTC	hsa-mir-577	0.0850814
SLC25A28	hsa-mir-1307	0.0850785
MRPS30	hsa-mir-320b-2	0.0850745
ARSI	hsa-mir-221	0.0850571
OGFR	hsa-mir-224	0.0850496
POLR2J	hsa-mir-25	0.0850468
PPP4R2	hsa-mir-5002	0.0850348
LMAN2L	hsa-mir-4657	0.0850294
ZNF438	hsa-mir-494	0.0850252
ZNF609	hsa-mir-130b	0.0850235
RPL12	hsa-mir-1-1	0.0850226
MICU2	hsa-mir-100	0.0850042
RICTOR	hsa-mir-136	0.084995
NCKAP5	hsa-mir-146a	0.0849881
CKAP4	hsa-mir-32	0.0849778
PPP2CB	hsa-mir-330	0.0849748
ADSL	hsa-mir-27a	0.0849668
GSAP	hsa-mir-582	0.0849515
PIGO	hsa-mir-4461	0.0849506
MST1	hsa-mir-486-2	0.0849348
SLC35F6	hsa-mir-125b-2	0.0849316
PPP2R5A	hsa-mir-3617	0.0849276
WDR91	hsa-mir-181b-2	0.0849256
HPS6	hsa-mir-33b	0.0849159
CEBPG	hsa-mir-22	0.0849134
PHKA2	hsa-mir-548d-1	0.0849134
SLC24A2	hsa-mir-99a	0.0849081
SLC25A46	hsa-mir-9-3	0.0849031
GPRC5B	hsa-let-7a-2	0.0848959
NUP98	hsa-mir-22	0.0848933
GTPBP2	hsa-mir-32	0.0848932
ACKR3	hsa-mir-1468	0.0848875
FAM83H	hsa-mir-151a	0.0848818
PHB2	hsa-mir-141	0.0848763
TEPSIN	hsa-mir-1247	0.0848666
SNTA1	hsa-mir-708	0.0848631
ARHGEF26	hsa-mir-548au	0.084853
LRRC8B	hsa-mir-3117	0.0848417
AVPI1	hsa-mir-197	0.0848318
NID1	hsa-mir-6087	0.0848228
POLR2J	hsa-let-7a-2	0.0848212
TRIM33	hsa-mir-7-3	0.0848035
SMKR1	hsa-let-7d	0.0847973
PYY	hsa-mir-6728	0.0847859
PLPP6	hsa-mir-151b	0.0847806
INTS4	hsa-mir-6087	0.0847626
YDJC	hsa-mir-185	0.0847606
UBQLN4	hsa-mir-92a-2	0.0847492
PABPC1L	hsa-mir-125a	0.0847488
SUZ12	hsa-mir-582	0.0847469
TM9SF3	hsa-mir-1307	0.0847457
GALNT8	hsa-mir-29c	0.0847399
SLC25A5	hsa-mir-145	0.0847348
SREK1IP1	hsa-mir-181a-2	0.0847341
PDLIM5	hsa-mir-629	0.0847339
PDLIM2	hsa-mir-320c-1	0.0847339
GASK1A	hsa-mir-15a	0.0847318
SLC1A3	hsa-mir-577	0.0847311
CAMK2B	hsa-mir-5690	0.084729
OXT	hsa-mir-320b-1	0.0847264
GPC1	hsa-mir-149	0.0847235
ZNF487	hsa-mir-4665	0.0847015
ATL1	hsa-mir-190a	0.084697
EPOP	hsa-mir-362	0.0846703
DCN	hsa-mir-508	0.0846666
ERBB4	hsa-mir-877	0.0846595
HMGA1	hsa-mir-3942	0.084657
ADGRD1	hsa-mir-4523	0.0846524
MT-ND1	hsa-mir-376c	0.084648
TMEM63C	hsa-mir-542	0.0846463
CCDC81	hsa-mir-187	0.0846445
SOSTDC1	hsa-mir-374c	0.0846414
PPP2CB	hsa-mir-1296	0.0846388
PLGRKT	hsa-mir-4665	0.0846346
IER3	hsa-mir-4657	0.0846257
RBM44	hsa-mir-4772	0.0846238
BTN1A1	hsa-mir-1-2	0.0846215
CEPT1	hsa-mir-197	0.0846195
CXXC1	hsa-mir-6737	0.0846114
KLB	hsa-mir-4714	0.0846049
NETO2	hsa-mir-4793	0.0845996
PDHB	hsa-mir-425	0.084595
PLEKHA5	hsa-mir-363	0.0845742
ELAPOR1	hsa-mir-3157	0.0845696
C7orf25	hsa-mir-3690-1	0.0845654
EBF2	hsa-mir-1301	0.0845466
GABPA	hsa-mir-449b	0.0845459
MYBL1	hsa-mir-5698	0.0845427
TAB3	hsa-mir-221	0.0845413
PIGL	hsa-mir-4419b	0.0845404
CA2	hsa-mir-26a-2	0.0845375
THAP5	hsa-mir-192	0.0845369
SLCO1C1	hsa-mir-28	0.0845341
FAHD2B	hsa-mir-3140	0.0845334
PSIP1	hsa-mir-629	0.0845294
UNC13C	hsa-mir-1248	0.0845234
HPS6	hsa-mir-1307	0.0845216
CTDSP2	hsa-mir-26a-1	0.0845103
DPH1	hsa-mir-1296	0.0845034
HMGCS2	hsa-mir-150	0.0845015
TMEM63B	hsa-mir-5586	0.0844967
C6orf118	hsa-mir-133b	0.0844919
DACT1	hsa-mir-3926-1	0.0844898
IPPK	hsa-mir-365b	0.0844861
KRT37	hsa-mir-502	0.0844828
GPR61	hsa-mir-215	0.0844811
TAF9	hsa-mir-17	0.0844705
NME5	hsa-mir-1245a	0.0844676
DCD	hsa-mir-199a-2	0.0844669
RBM47	hsa-mir-574	0.0844619
CD58	hsa-mir-486-1	0.0844595
MCTS1	hsa-mir-3926-2	0.084459
SLC39A3	hsa-mir-203a	0.0844582
TTC38	hsa-mir-3913-1	0.0844582
FN3K	hsa-mir-4699	0.084457
MOXD1	hsa-mir-374a	0.0844568
FOXI1	hsa-mir-582	0.084456
ZBTB25	hsa-mir-193b	0.0844343
WDR6	hsa-let-7g	0.0844328
EGR4	hsa-mir-128-2	0.0844288
SNAP29	hsa-mir-185	0.0844205
CEP55	hsa-mir-4470	0.0844168
LILRA6	hsa-mir-5706	0.0844138
FYCO1	hsa-mir-126	0.0844134
