ensembl_gene_id	miRNA_ID	MI
EHMT1	hsa-mir-2355	0.161984
GSTA3	hsa-mir-187	0.161971
IL15RA	hsa-mir-6509	0.161966
CCDC196	hsa-mir-1537	0.161952
ABCA6	hsa-mir-19b-2	0.161952
IK	hsa-mir-3176	0.161951
GPR37	hsa-mir-181b-1	0.161947
ARMT1	hsa-mir-149	0.161933
TREML2	hsa-mir-6806	0.161924
PACRG	hsa-mir-1245a	0.16192
DBR1	hsa-mir-874	0.161919
WDR75	hsa-let-7a-1	0.161914
NUDT18	hsa-mir-30e	0.161905
PDK2	hsa-mir-125b-1	0.161905
RAD51D	hsa-mir-200c	0.161903
FEN1	hsa-let-7d	0.161898
MYLK3	hsa-mir-7854	0.161897
MAP1LC3B	hsa-mir-34a	0.161889
NCBP1	hsa-mir-3940	0.161889
SPAG5	hsa-mir-423	0.161885
BGLAP	hsa-mir-103a-2	0.161884
IL6ST	hsa-mir-342	0.161883
ALKBH3	hsa-mir-1249	0.161876
DEDD2	hsa-mir-2355	0.161876
IL31RA	hsa-mir-222	0.161875
DEFB1	hsa-mir-7-3	0.161873
AGTR1	hsa-mir-6509	0.161856
MANSC1	hsa-mir-4443	0.161846
XAB2	hsa-mir-6511b-1	0.161834
CCDC68	hsa-mir-548b	0.16183
AKT3	hsa-mir-136	0.161816
RNF32	hsa-mir-34a	0.161802
SCN3B	hsa-mir-3622a	0.1618
AGAP3	hsa-mir-18a	0.161798
HLA-A	hsa-mir-1181	0.161791
MYCN	hsa-mir-4661	0.16179
TIRAP	hsa-mir-3115	0.161786
WDR26	hsa-mir-551b	0.161785
FYCO1	hsa-mir-411	0.161784
TAZ	hsa-mir-1277	0.161774
SLC35C1	hsa-mir-377	0.161767
AMACR	hsa-mir-18b	0.161766
PHB2	hsa-mir-3170	0.161765
ZC3H3	hsa-let-7c	0.161765
SEL1L3	hsa-mir-125b-1	0.161762
FAM107B	hsa-mir-377	0.161762
SNN	hsa-mir-221	0.161748
WDR83OS	hsa-mir-424	0.161747
B4GALT6	hsa-mir-3913-2	0.16174
CEND1	hsa-mir-1284	0.161723
ZNF532	hsa-mir-15a	0.161721
RCCD1	hsa-mir-432	0.16172
CDYL	hsa-mir-7705	0.161703
SMPD1	hsa-mir-4714	0.161702
S100A16	hsa-mir-1910	0.161685
SYTL4	hsa-mir-1247	0.161678
BTAF1	hsa-mir-125a	0.161675
ZDHHC11B	hsa-mir-204	0.161665
ZNF850	hsa-mir-3127	0.161654
RNASE6	hsa-mir-3605	0.161653
SCAPER	hsa-mir-6734	0.161652
AOAH	hsa-let-7i	0.161645
GADD45A	hsa-mir-3680-2	0.16164
PCDHB9	hsa-mir-96	0.161623
CARMIL2	hsa-mir-361	0.161623
ACACB	hsa-mir-4420	0.161616
NDST1	hsa-mir-26a-1	0.161611
SMAD4	hsa-let-7d	0.161603
RHOXF1	hsa-mir-223	0.161603
C2orf68	hsa-mir-548o-2	0.1616
TMEM167A	hsa-mir-1270	0.161594
PRDM8	hsa-mir-323b	0.161578
AMER1	hsa-mir-4444-2	0.161576
MMP24	hsa-mir-3198-2	0.161576
EPS8	hsa-mir-545	0.161566
TSPAN11	hsa-mir-584	0.161561
HMSD	hsa-mir-151a	0.161557
KAT8	hsa-mir-26b	0.161556
FAN1	hsa-mir-580	0.161552
AOX1	hsa-mir-1224	0.161551
MSL1	hsa-mir-3913-2	0.16155
MMRN1	hsa-mir-7854	0.161547
PLCH2	hsa-mir-98	0.161527
REM1	hsa-mir-605	0.161523
CNPY3	hsa-mir-299	0.161519
APLNR	hsa-mir-6739	0.161514
RNF167	hsa-mir-105-1	0.161511
GLRB	hsa-mir-95	0.161502
MFN1	hsa-mir-338	0.161497
ADAMTS6	hsa-mir-6508	0.161491
AGO4	hsa-mir-186	0.16149
DBF4B	hsa-mir-185	0.161487
HSF2	hsa-mir-5193	0.161485
SLC8A2	hsa-mir-152	0.161478
KIF6	hsa-mir-556	0.161476
SKP2	hsa-mir-429	0.161471
GABRB1	hsa-mir-3605	0.16147
RPP30	hsa-mir-424	0.161465
RRP36	hsa-mir-6842	0.161461
DNER	hsa-mir-5187	0.161456
DCUN1D2	hsa-mir-382	0.161455
ZNF682	hsa-mir-20b	0.161453
TATDN3	hsa-mir-1307	0.161449
CHFR	hsa-mir-145	0.161448
NSUN5	hsa-let-7i	0.16144
LEPR	hsa-mir-506	0.161439
TMEM51	hsa-mir-3926-2	0.161436
FNBP1L	hsa-mir-744	0.16143
ELF4	hsa-mir-3917	0.16143
DNAJC1	hsa-mir-125b-2	0.161421
MAPT	hsa-mir-24-1	0.161415
ZNF701	hsa-mir-19a	0.161414
OSBPL11	hsa-mir-23c	0.161409
CDC20B	hsa-mir-106b	0.161404
THAP11	hsa-mir-140	0.161403
TSPAN6	hsa-mir-301b	0.1614
FHIT	hsa-mir-508	0.161398
SCGN	hsa-mir-3178	0.161397
ENHO	hsa-mir-2355	0.161396
STOML2	hsa-mir-492	0.161387
MSL1	hsa-mir-375	0.161383
CCL15	hsa-mir-146a	0.161376
SYT10	hsa-mir-658	0.161371
NUGGC	hsa-mir-486-2	0.161368
AFAP1L1	hsa-mir-219a-1	0.161355
WFS1	hsa-mir-320d-1	0.161353
MSL3	hsa-mir-4420	0.161353
XPR1	hsa-mir-125b-2	0.161349
SPHK1	hsa-mir-4665	0.161343
IFI27	hsa-mir-518e	0.161342
C3orf20	hsa-mir-629	0.161334
HAPLN1	hsa-mir-186	0.161315
OTUB1	hsa-mir-1181	0.161313
ZC3H11A	hsa-mir-4699	0.161313
PRDM2	hsa-mir-532	0.161312
ADAP1	hsa-mir-125b-1	0.161309
RHOV	hsa-mir-1296	0.161309
HOATZ	hsa-mir-93	0.161294
CDH3	hsa-mir-4640	0.161293
GPR157	hsa-mir-3607	0.16129
PACRG	hsa-mir-320b-2	0.161285
ORC5	hsa-mir-518b	0.161281
ADORA1	hsa-mir-643	0.16128
WWOX	hsa-mir-149	0.161265
SRP19	hsa-mir-4797	0.161265
CHMP4A	hsa-mir-1256	0.161238
SMURF2	hsa-mir-6503	0.161234
C16orf46	hsa-mir-125b-1	0.161216
ZC3H12A	hsa-mir-222	0.161211
HGF	hsa-mir-15a	0.161206
GABPA	hsa-mir-10a	0.161203
USP9Y	hsa-mir-4791	0.161203
SLC33A1	hsa-mir-570	0.1612
CDC42SE1	hsa-mir-505	0.161195
MAML2	hsa-mir-548d-2	0.161195
DBX2	hsa-mir-4668	0.161194
OTOS	hsa-mir-512-1	0.161186
PMVK	hsa-mir-675	0.161184
ZNF397	hsa-mir-5002	0.161181
NDFIP2	hsa-mir-424	0.161179
RTN4RL2	hsa-mir-744	0.161178
NEURL2	hsa-mir-3622a	0.161169
CCDC142	hsa-mir-492	0.161168
ZNF493	hsa-mir-5004	0.161161
HHIPL2	hsa-mir-3150a	0.161152
PUM3	hsa-mir-4668	0.161147
ZNF212	hsa-mir-4638	0.161144
C1orf210	hsa-mir-6741	0.161141
IZUMO1R	hsa-mir-1287	0.161131
RBBP9	hsa-mir-501	0.161125
PYCR3	hsa-mir-3622b	0.161124
HEMK1	hsa-mir-378a	0.161122
SLC20A1	hsa-mir-338	0.161121
TMEM200B	hsa-mir-5683	0.161119
TBC1D10C	hsa-mir-15a	0.161118
ATF5	hsa-mir-200c	0.161115
TGS1	hsa-mir-6892	0.161115
OTX1	hsa-mir-320a	0.161113
CC2D2B	hsa-mir-3065	0.161107
ASPH	hsa-mir-576	0.161101
ITPA	hsa-mir-3939	0.161098
BIRC2	hsa-mir-5699	0.161093
LPCAT3	hsa-mir-561	0.161091
PDCD6	hsa-mir-7706	0.161086
EYA4	hsa-mir-150	0.161085
ARPC5	hsa-mir-2114	0.16108
TPRG1	hsa-mir-5092	0.161074
CCDC68	hsa-mir-3620	0.161066
TNFRSF10A	hsa-let-7i	0.161066
KDM5B	hsa-mir-576	0.161065
ETNK1	hsa-mir-492	0.161056
ZGRF1	hsa-mir-1266	0.161047
PIM1	hsa-mir-600	0.161043
SRRM5	hsa-mir-320a	0.16104
PHKA1	hsa-mir-15b	0.161035
HDAC4	hsa-mir-1266	0.161012
MAP3K19	hsa-mir-1291	0.161009
TEPSIN	hsa-mir-4782	0.160998
KRT73	hsa-mir-96	0.160991
MSH6	hsa-mir-3653	0.160991
TMPO	hsa-mir-5581	0.160989
GABRA3	hsa-mir-4525	0.160984
XYLT2	hsa-mir-381	0.160981
MITD1	hsa-mir-6510	0.16098
POLR2E	hsa-mir-6762	0.160975
IL12B	hsa-mir-7-1	0.160974
SPDYE21	hsa-mir-4791	0.160973
PPP1R36	hsa-mir-146a	0.160973
WDR76	hsa-mir-5004	0.160973
MAGEF1	hsa-mir-3607	0.160951
COQ8B	hsa-mir-10a	0.160945
CHRNG	hsa-mir-6737	0.160939
PPP1CC	hsa-mir-3613	0.160929
RHOT2	hsa-mir-136	0.160924
CREBL2	hsa-mir-6802	0.16092
SEPTIN12	hsa-mir-363	0.160913
C19orf84	hsa-mir-4726	0.16091
SRPK3	hsa-mir-3620	0.160906
SHISAL2B	hsa-mir-215	0.160887
ADGRE3	hsa-mir-486-1	0.160883
QPCTL	hsa-mir-146a	0.160881
KRT8	hsa-mir-3677	0.160873
IL22RA1	hsa-mir-506	0.160872
SLC16A9	hsa-mir-636	0.160871
EN1	hsa-mir-545	0.160871
ZNF324	hsa-mir-616	0.160856
DCX	hsa-mir-4638	0.160848
DTHD1	hsa-mir-323b	0.160846
AMY2B	hsa-mir-340	0.160833
SIGMAR1	hsa-mir-4668	0.160827
HNF1B	hsa-mir-4726	0.160818
APBB3	hsa-mir-6854	0.160815
GAN	hsa-mir-3613	0.160814
TDRD10	hsa-mir-26b	0.160807
ARSA	hsa-mir-142	0.160785
KIF4A	hsa-mir-1270	0.16078
ATG16L1	hsa-mir-598	0.160778
MAPK10	hsa-mir-6501	0.16077
ZNF567	hsa-mir-2355	0.160769
CALML4	hsa-mir-223	0.160769
SPDYE17	hsa-mir-6737	0.160768
SERPINB5	hsa-mir-205	0.160751
AP3D1	hsa-mir-146a	0.160749
ACTL8	hsa-mir-22	0.160748
NTRK2	hsa-mir-1254-2	0.160739
CHRNA7	hsa-mir-548o-2	0.160738
VPS37D	hsa-mir-2355	0.160723
ELMOD2	hsa-mir-548aw	0.160719
XYLT1	hsa-mir-181b-1	0.160715
GTF2H3	hsa-mir-766	0.160711
FRS2	hsa-mir-766	0.160708
WDR87	hsa-mir-125b-1	0.160707
GTF3C6	hsa-mir-190a	0.160706
LDLRAD4	hsa-mir-6509	0.160705
MT1E	hsa-mir-499a	0.160702
NAF1	hsa-let-7e	0.160702
FAM25A	hsa-mir-20b	0.160688
PDGFC	hsa-mir-106a	0.160688
CHAC1	hsa-mir-3178	0.160686
DAZAP1	hsa-mir-92b	0.160674
ZNF516	hsa-mir-5004	0.160672
PRSS33	hsa-mir-6739	0.160671
TNFSF13	hsa-mir-376a-1	0.160669
TMEM215	hsa-mir-22	0.160668
ATG13	hsa-mir-205	0.160659
TGFBI	hsa-mir-4802	0.160656
LUC7L3	hsa-mir-320a	0.160654
KBTBD8	hsa-mir-4733	0.16065
RAB7A	hsa-mir-3140	0.160648
C1orf50	hsa-mir-550a-2	0.160642
NAP1L4	hsa-mir-500a	0.160638
NFKBIA	hsa-mir-421	0.160628
TLL2	hsa-mir-615	0.160627
FBXL13	hsa-mir-9-1	0.160618
PCTP	hsa-mir-105-2	0.160606
RTTN	hsa-mir-221	0.160604
PRKCD	hsa-mir-3200	0.160603
NEFH	hsa-mir-4793	0.160592
YPEL1	hsa-mir-219b	0.160592
PSKH1	hsa-mir-34c	0.16059
TMEFF1	hsa-mir-548o	0.160581
GBE1	hsa-mir-136	0.16058
ERI2	hsa-mir-3065	0.160577
KRT31	hsa-mir-320b-1	0.160571
SLX4	hsa-mir-6818	0.16057
MGAT5	hsa-mir-6761	0.160564
STX11	hsa-mir-30c-2	0.160561
VAV3	hsa-mir-132	0.160559
MACROD2	hsa-mir-629	0.160557
ZNF626	hsa-mir-194-1	0.160555
PALD1	hsa-mir-6513	0.160543
IL19	hsa-mir-196a-2	0.160542
TMTC2	hsa-mir-374a	0.160531
GLRA3	hsa-mir-374a	0.160531
SGO1	hsa-mir-6758	0.160526
ZNFX1	hsa-mir-3191	0.160526
IMPA1	hsa-mir-320b-2	0.160521
TSEN34	hsa-mir-4470	0.160516
CACNG8	hsa-mir-3174	0.160515
BMP2	hsa-mir-652	0.160511
LSP1	hsa-let-7f-1	0.160502
PTRH2	hsa-mir-4746	0.160488
TMEM232	hsa-mir-338	0.160486
CRIP2	hsa-mir-433	0.160482
SHC3	hsa-mir-6882	0.160476
RRM1	hsa-mir-942	0.160469
DNAJC25	hsa-mir-3200	0.160467
FAM168B	hsa-mir-3074	0.160464
PARP2	hsa-mir-767	0.160461
PI3	hsa-mir-6868	0.160459
LTO1	hsa-mir-4657	0.160457
HOXB5	hsa-mir-10a	0.160455
GET4	hsa-mir-34a	0.16045
SGTA	hsa-mir-744	0.16044
MMP15	hsa-mir-658	0.160432
SVOPL	hsa-mir-130a	0.160431
KDM1B	hsa-mir-34c	0.16043
PYCR3	hsa-mir-1976	0.160429
ABHD8	hsa-mir-4741	0.160421
RTN4	hsa-mir-6506	0.160419
MAGI3	hsa-mir-550a-3	0.160415
BTG3	hsa-mir-3173	0.160402
SCAMP2	hsa-mir-5703	0.160387
OTUD5	hsa-mir-26b	0.160384
C1S	hsa-mir-6509	0.160383
SMOC1	hsa-mir-9-3	0.16038
SDF4	hsa-mir-3191	0.160368
WDR45B	hsa-mir-2355	0.160365
ZFHX3	hsa-mir-4525	0.16036
SLIRP	hsa-mir-190a	0.16036
ZBED6	hsa-mir-432	0.160325
WDR1	hsa-mir-30c-2	0.160323
H3C14	hsa-mir-1306	0.160319
SERPING1	hsa-mir-30c-2	0.160316
ZBTB9	hsa-mir-34a	0.160315
FRK	hsa-mir-3074	0.160307
CCDC200	hsa-mir-3064	0.160298
PPP1R27	hsa-mir-758	0.160298
PSD3	hsa-mir-556	0.160295
WFDC9	hsa-mir-1271	0.160293
KIRREL1	hsa-mir-144	0.160288
TRAPPC3	hsa-mir-151a	0.16028
ACLY	hsa-mir-6788	0.160279
TMEM258	hsa-mir-4662a	0.160263
FOSB	hsa-mir-186	0.160262
FAM124A	hsa-mir-182	0.160261
PSENEN	hsa-mir-3150a	0.160253
ARVCF	hsa-mir-374b	0.160237
KLK2	hsa-mir-301b	0.160231
NCL	hsa-mir-518b	0.160227
CIAO1	hsa-mir-4755	0.160222
PSMG3	hsa-mir-9-2	0.16022
BEX1	hsa-mir-197	0.160218
ZNF76	hsa-mir-655	0.160217
CNPY3	hsa-mir-548o-2	0.16021
MAN2B2	hsa-mir-23a	0.160208
MRPS21	hsa-mir-548d-2	0.160202
ADGRE1	hsa-mir-6510	0.1602
ACTR2	hsa-mir-374b	0.160193
ZNF212	hsa-mir-671	0.16018
CASC3	hsa-mir-375	0.160163
MROH7	hsa-mir-4645	0.16016
LEAP2	hsa-mir-381	0.160157
GRK4	hsa-mir-330	0.160131
ACAA1	hsa-mir-3065	0.160125
C5orf47	hsa-mir-196a-2	0.160123
ZNF503	hsa-mir-4791	0.160123
KRT71	hsa-mir-3191	0.16012
ADM	hsa-mir-581	0.160116
FBXO3	hsa-mir-5706	0.160102
NRIP3	hsa-mir-30e	0.160101
CAMK4	hsa-mir-6818	0.160101
GMCL1	hsa-mir-320c-2	0.1601
PCGF5	hsa-mir-5691	0.160097
EDARADD	hsa-mir-1306	0.160082
MT1E	hsa-mir-146a	0.160078
WBP2	hsa-mir-134	0.16007
ZNF547	hsa-mir-1247	0.160066
THAP4	hsa-mir-2115	0.160065
ALOXE3	hsa-mir-503	0.160059
GANC	hsa-mir-19a	0.160058
ACCSL	hsa-mir-339	0.160052
PNMA5	hsa-mir-6844	0.16005
DUSP7	hsa-mir-4802	0.160031
FBXL15	hsa-mir-6842	0.160023
LDB1	hsa-mir-656	0.16002
SLC36A1	hsa-mir-4773-2	0.160018
ATP13A2	hsa-mir-194-1	0.160016
ALKBH1	hsa-mir-301b	0.160011
SNX11	hsa-mir-642a	0.160004
ZNF589	hsa-mir-9-1	0.159999
CPNE2	hsa-mir-190b	0.159991
UMOD	hsa-mir-4748	0.159987
TAFA4	hsa-mir-548k	0.159987
C5orf49	hsa-mir-106b	0.15996
NCKIPSD	hsa-mir-4636	0.15996
AREL1	hsa-mir-624	0.15996
ASB7	hsa-mir-6737	0.15995
YTHDC1	hsa-mir-4786	0.159949
NHLRC4	hsa-mir-526b	0.159946
CBL	hsa-mir-139	0.159945
ZFYVE26	hsa-mir-361	0.159944
NOXA1	hsa-mir-500a	0.159931
EHMT1	hsa-mir-204	0.159927
RGPD4	hsa-mir-5000	0.159924
PPP3CA	hsa-mir-410	0.159924
RACK1	hsa-mir-3178	0.15992
USP39	hsa-mir-4715	0.159912
AAR2	hsa-mir-1226	0.159907
ZSWIM3	hsa-mir-149	0.159905
TLR2	hsa-mir-99b	0.159904
CADPS2	hsa-mir-32	0.159903
SAMD10	hsa-mir-16-1	0.159901
ZNF789	hsa-mir-25	0.159894
CKAP2	hsa-mir-3680-2	0.15989
MAD2L1	hsa-mir-664b	0.159888
HPS5	hsa-mir-887	0.159886
MMAA	hsa-mir-548aw	0.159885
KBTBD4	hsa-mir-651	0.159885
RHEB	hsa-mir-671	0.159884
ANKAR	hsa-mir-342	0.15987
GCM1	hsa-mir-3940	0.15987
ZNF852	hsa-mir-6737	0.159868
SLC5A10	hsa-mir-581	0.159867
MNS1	hsa-mir-4636	0.159866
ENO2	hsa-mir-3617	0.159866
CXCL11	hsa-mir-30c-1	0.159857
RBP4	hsa-mir-30c-1	0.159834
STT3B	hsa-mir-190b	0.15983
KCTD16	hsa-mir-4724	0.159824
CCL4L2	hsa-mir-532	0.159823
AP3B2	hsa-mir-503	0.159823
SLAIN1	hsa-mir-581	0.159816
FLNA	hsa-mir-1976	0.159815
ZNF208	hsa-mir-6837	0.15981
ZNF772	hsa-mir-4733	0.159803
PLA2G15	hsa-mir-539	0.159788
ASIC2	hsa-mir-19b-2	0.159782
FAM189B	hsa-mir-5691	0.159778
ANGPTL5	hsa-mir-149	0.159777
PFKFB3	hsa-mir-4745	0.159771
DSE	hsa-mir-500a	0.159769
LRP12	hsa-mir-4756	0.159766
SULT1A3	hsa-mir-23b	0.159764
LRCH1	hsa-mir-185	0.159763
BCL11A	hsa-mir-769	0.159757
NPNT	hsa-mir-3178	0.159754
TTLL6	hsa-mir-5004	0.15975
PARVG	hsa-mir-15a	0.159747
CDK4	hsa-mir-433	0.159746
NDUFB2	hsa-mir-760	0.159744
FAM216A	hsa-mir-632	0.159736
KCNA1	hsa-mir-4802	0.159736
MARK1	hsa-mir-363	0.159735
SELENOT	hsa-mir-551b	0.159729
CC2D2A	hsa-mir-103a-2	0.159721
WBP1	hsa-mir-495	0.159718
IQCB1	hsa-mir-95	0.159716
EXOC3L4	hsa-mir-181a-1	0.159712
KCNH1	hsa-mir-4784	0.159711
CDC42EP5	hsa-mir-128-1	0.159709
ALAS1	hsa-mir-3170	0.159687
MAF	hsa-mir-4755	0.159682
MUC21	hsa-mir-1271	0.159673
SLC11A2	hsa-mir-377	0.159664
APBA2	hsa-mir-219a-1	0.15966
SLC35F3	hsa-mir-5706	0.159654
SLC26A4	hsa-mir-545	0.159647
TMEM11	hsa-mir-632	0.159639
CHRNA3	hsa-mir-4657	0.159637
NSMCE1	hsa-mir-196b	0.159629
JMJD4	hsa-mir-34c	0.159627
MARCKSL1	hsa-mir-548d-2	0.159617
EHF	hsa-mir-1284	0.159608
WSB2	hsa-mir-552	0.159606
TBC1D24	hsa-mir-7110	0.159604
POLDIP3	hsa-mir-483	0.159602
CALHM1	hsa-mir-577	0.159596
TMX1	hsa-mir-6781	0.159596
OR10AD1	hsa-mir-130a	0.159588
ST3GAL6	hsa-mir-495	0.159579
RSPH10B2	hsa-mir-34c	0.159575
FLNB	hsa-mir-221	0.159566
BUD13	hsa-mir-3115	0.159561
GLUD2	hsa-mir-4714	0.159558
BCO1	hsa-mir-181b-1	0.159558
FAM20A	hsa-mir-4444-1	0.159555
ALDH3B2	hsa-mir-6762	0.15955
HAS1	hsa-mir-376c	0.159548
UBTF	hsa-mir-548q	0.159546
IL17RA	hsa-mir-4665	0.159544
HES7	hsa-mir-548s	0.159541
DDX39A	hsa-mir-1-1	0.159537
PTGDS	hsa-mir-6877	0.15953
RBM4B	hsa-mir-339	0.159524
PPP2CA	hsa-mir-3922	0.159521
SNRPD3	hsa-mir-937	0.159515
CLIP4	hsa-mir-3610	0.159504
INTS13	hsa-mir-128-1	0.159503
TTC37	hsa-mir-628	0.159488
TIAM2	hsa-mir-6511b-1	0.159488
RANGRF	hsa-mir-6511b-1	0.159481
IL19	hsa-mir-5691	0.159475
DENND11	hsa-mir-330	0.159469
LUZP2	hsa-mir-3605	0.159463
SAMSN1	hsa-mir-3667	0.159463
C10orf88	hsa-mir-598	0.159463
CIB1	hsa-mir-20b	0.159453
CCR10	hsa-mir-143	0.15945
PAX7	hsa-mir-323a	0.15945
FOXJ3	hsa-mir-296	0.159447
TAF10	hsa-mir-500a	0.159439
TONSL	hsa-mir-1287	0.159426
TMPRSS9	hsa-mir-5004	0.159425
AP5M1	hsa-mir-450a-2	0.159419
CNIH2	hsa-mir-1256	0.159415
CLCF1	hsa-mir-505	0.159413
TEX46	hsa-mir-518e	0.159412
RSPO1	hsa-mir-493	0.159411
TCEAL8	hsa-let-7g	0.159406
CUEDC1	hsa-mir-744	0.159401
SLC18B1	hsa-mir-4745	0.159389
RPE65	hsa-mir-6882	0.159389
UQCR11	hsa-mir-760	0.159388
USP21	hsa-mir-5586	0.159381
LPA	hsa-mir-512-1	0.159379
KIF3B	hsa-mir-375	0.159375
YJEFN3	hsa-mir-26b	0.159368
CHKA	hsa-mir-3936	0.159365
DCAF12L2	hsa-mir-1537	0.15936
BGLAP	hsa-mir-103a-1	0.159358
FAHD2A	hsa-mir-449b	0.159354
APPBP2	hsa-mir-4326	0.159347
CDC25C	hsa-mir-495	0.159345
ENOSF1	hsa-mir-181d	0.159344
RBM33	hsa-mir-423	0.159336
PNKP	hsa-mir-10a	0.15933
TARS3	hsa-mir-20b	0.159329
HELB	hsa-mir-582	0.159326
MBTPS1	hsa-mir-6716	0.15932
RNASE1	hsa-mir-1-1	0.159317
GFER	hsa-mir-2114	0.159315
ZC3H18	hsa-mir-2355	0.159312
CYTH1	hsa-mir-23b	0.159306
ZNF723	hsa-mir-151a	0.159303
FAM151A	hsa-mir-543	0.159295
YWHAZ	hsa-mir-142	0.159291
APPBP2	hsa-mir-25	0.15929
ZNF703	hsa-mir-551b	0.159287
CRADD	hsa-mir-493	0.159285
RPL22L1	hsa-mir-103a-1	0.159284
PPCS	hsa-mir-19b-2	0.159279
FREM2	hsa-mir-584	0.159274
TMEM8B	hsa-mir-6802	0.159272
GXYLT2	hsa-mir-432	0.159269
ZFAND4	hsa-mir-1976	0.159258
MAPKAPK5	hsa-mir-4657	0.159247
CNPY3	hsa-mir-3178	0.159244
CETP	hsa-mir-512-1	0.159243
CDK6	hsa-mir-19b-1	0.159242
UBE2G1	hsa-mir-193a	0.159232
AP1AR	hsa-mir-939	0.159231
C20orf202	hsa-mir-143	0.159212
C12orf43	hsa-mir-301b	0.15921
MRPS28	hsa-mir-411	0.159205
LIPC	hsa-mir-3913-2	0.159201
CTSG	hsa-mir-6739	0.159195
GJB3	hsa-mir-186	0.159191
SLC52A3	hsa-mir-107	0.159186
CELA2B	hsa-mir-7-2	0.159183
KLF4	hsa-mir-3170	0.159181
POLR2G	hsa-mir-15b	0.159174
POLD1	hsa-mir-654	0.159172
GLB1L	hsa-mir-6501	0.15917
NOB1	hsa-mir-6716	0.159162
EPHB3	hsa-mir-6877	0.15916
TGIF2LX	hsa-mir-605	0.159157
BUB1B	hsa-mir-5004	0.15915
SLC28A2	hsa-mir-4742	0.159147
AKIRIN2	hsa-mir-6865	0.159147
PBRM1	hsa-mir-6509	0.159138
LTN1	hsa-mir-767	0.159136
SAXO1	hsa-mir-320d-1	0.159134
CD151	hsa-mir-503	0.159132
WRN	hsa-mir-1227	0.159124
ZNF484	hsa-mir-6737	0.159115
C5orf47	hsa-mir-33a	0.159113
ALDH4A1	hsa-mir-6501	0.159111
DCBLD1	hsa-mir-6511b-1	0.159104
NAXD	hsa-mir-6728	0.159103
BMP8A	hsa-mir-149	0.159103
TATDN3	hsa-mir-4793	0.159101
KCTD15	hsa-mir-1228	0.159098
PRR14L	hsa-mir-378c	0.159096
C2CD5	hsa-mir-3682	0.159089
CASKIN2	hsa-mir-4726	0.159088
KCNK1	hsa-mir-30c-1	0.159085
MCEMP1	hsa-mir-6818	0.159083
NKX6-1	hsa-mir-3680-2	0.159071
GPR61	hsa-mir-340	0.159066
ZFPL1	hsa-mir-4640	0.159062
ST8SIA2	hsa-mir-3677	0.159053
NOP53	hsa-mir-600	0.159045
RAP1B	hsa-mir-3605	0.15904
TBC1D3E	hsa-mir-598	0.159038
MEIS2	hsa-mir-4444-1	0.159032
CC2D2B	hsa-mir-3130-2	0.159018
EFNA3	hsa-mir-199b	0.159018
MTURN	hsa-mir-3115	0.159009
GABPB2	hsa-mir-1537	0.159009
FAM184B	hsa-mir-5690	0.159004
B4GALT6	hsa-mir-5000	0.158992
PDE3A	hsa-mir-552	0.158982
ATP6V0D1	hsa-mir-378c	0.158981
MARK1	hsa-mir-146b	0.15898
CEP89	hsa-let-7i	0.158976
SMPD3	hsa-mir-320a	0.158974
SMG6	hsa-mir-193a	0.158971
KLF12	hsa-mir-361	0.158968
GABPB2	hsa-mir-505	0.158962
IFNLR1	hsa-mir-664a	0.158959
REM1	hsa-mir-361	0.158959
MYD88	hsa-mir-21	0.158944
TDRD6	hsa-mir-372	0.15894
HDAC6	hsa-mir-26a-2	0.158937
LRRN3	hsa-mir-199a-1	0.158933
WWC2	hsa-mir-130b	0.158933
RUNX2	hsa-mir-374c	0.158932
MID1IP1	hsa-mir-10a	0.158928
VGLL1	hsa-mir-32	0.158928
ANKRD29	hsa-mir-6806	0.158927
TPMT	hsa-mir-3664	0.158926
HSPB1	hsa-mir-518e	0.158924
PDZRN4	hsa-mir-24-2	0.158923
C11orf49	hsa-mir-570	0.158919
DAPK1	hsa-mir-509-1	0.158911
SIK2	hsa-mir-6781	0.158911
CCDC86	hsa-mir-6509	0.158911
PEX26	hsa-mir-378c	0.158909
MAP4K4	hsa-mir-101-1	0.158906
NXNL2	hsa-mir-3605	0.158904
HNMT	hsa-mir-19a	0.158902
UTF1	hsa-mir-3150b	0.158891
MFSD10	hsa-mir-320d-1	0.158889
SLC9C1	hsa-mir-935	0.158885
BTG1	hsa-mir-548v	0.158885
ZFP36	hsa-mir-874	0.158883
FDPS	hsa-mir-130a	0.158882
TMEM203	hsa-mir-1180	0.158881
TMEM158	hsa-mir-4638	0.158871
STK26	hsa-mir-1266	0.158871
FAM177A1	hsa-mir-338	0.158868
HS3ST3B1	hsa-mir-487a	0.158868
LYRM2	hsa-mir-3653	0.158865
TJP2	hsa-mir-891a	0.158863
ZIC1	hsa-mir-29a	0.158861
SMIM23	hsa-mir-215	0.158854
NIPAL4	hsa-mir-200b	0.15885
ANKRD36	hsa-mir-6737	0.15885
B4GALT6	hsa-mir-6513	0.158845
CCER2	hsa-mir-3913-1	0.158838
PRKD3	hsa-mir-3173	0.158837
ZNF761	hsa-mir-652	0.158836
BBOF1	hsa-mir-149	0.158826
QRFPR	hsa-mir-1249	0.158823
TOPBP1	hsa-mir-218-1	0.15881
MALSU1	hsa-mir-4638	0.158809
B3GNT3	hsa-mir-218-1	0.158777
C11orf96	hsa-mir-339	0.15877
