ensembl_gene_id	miRNA_ID	MI
PFKFB1	hsa-mir-23b	0.0776422
PGGHG	hsa-mir-497	0.0776422
TMEM39A	hsa-mir-3922	0.0776395
MRPS23	hsa-mir-484	0.0776386
TMPRSS11A	hsa-mir-3690-1	0.0776382
PKIA	hsa-mir-6514	0.0776375
CEP126	hsa-mir-550a-1	0.0776375
ARSH	hsa-mir-29b-1	0.0776372
SIGLEC9	hsa-mir-582	0.0776357
CALHM1	hsa-mir-26a-1	0.0776355
CYP2S1	hsa-mir-4444-1	0.0776347
PDE1A	hsa-mir-4640	0.0776334
PLEKHA4	hsa-mir-3178	0.0776333
STK36	hsa-mir-486-2	0.0776325
NT5C	hsa-mir-374c	0.0776321
SDS	hsa-mir-223	0.0776308
IGSF8	hsa-mir-139	0.0776288
MAP3K4	hsa-mir-486-1	0.0776261
ZNF77	hsa-mir-26a-2	0.0776259
UNC93B1	hsa-mir-4772	0.0776234
LAMC3	hsa-mir-451a	0.0776222
CEMIP	hsa-mir-6510	0.0776221
BARD1	hsa-mir-26b	0.0776204
GPR88	hsa-mir-5004	0.07762
ZNF136	hsa-mir-4420	0.0776189
HP	hsa-let-7c	0.0776188
SOX5	hsa-mir-204	0.0776187
PHETA2	hsa-mir-21	0.0776179
CAMP	hsa-mir-3115	0.0776153
SLC35F2	hsa-mir-5010	0.0776149
DOK6	hsa-mir-10a	0.0776147
AVL9	hsa-mir-550a-2	0.0776135
ZC2HC1A	hsa-mir-16-2	0.0776135
DUSP29	hsa-mir-320c-1	0.0776129
FAM166A	hsa-mir-6738	0.0776119
ZNF441	hsa-mir-4701	0.0776116
ZNF512	hsa-mir-26a-2	0.0776103
PLB1	hsa-mir-1307	0.0776099
ZNF697	hsa-mir-19b-2	0.0776092
NUMBL	hsa-mir-769	0.0776084
ITGA3	hsa-mir-130b	0.0776073
SYNCRIP	hsa-mir-30b	0.0776063
KLHL26	hsa-mir-1468	0.0776061
ERCC2	hsa-mir-370	0.0776046
KDM5A	hsa-mir-141	0.0776042
SYNE1	hsa-mir-4419b	0.0776041
SLC22A18	hsa-mir-4482	0.0776
GPR146	hsa-mir-3926-1	0.0775999
CD9	hsa-mir-200a	0.0775982
RBMXL1	hsa-mir-4522	0.077598
SAR1B	hsa-mir-3667	0.0775977
CFHR3	hsa-mir-3652	0.0775957
CHRNB2	hsa-mir-1538	0.0775948
AQR	hsa-mir-765	0.0775943
C10orf88	hsa-mir-409	0.0775929
DMRTA1	hsa-mir-6821	0.0775924
GNB5	hsa-mir-30b	0.0775912
ZNF772	hsa-mir-3610	0.0775903
TNPO2	hsa-mir-6821	0.0775902
CRY2	hsa-mir-675	0.0775901
CNTRL	hsa-mir-323a	0.07759
WDR3	hsa-mir-5004	0.07759
HAUS7	hsa-mir-6842	0.0775894
PET117	hsa-mir-219a-1	0.0775891
CHKA	hsa-mir-30a	0.0775888
PAICS	hsa-mir-486-1	0.0775864
PRMT8	hsa-mir-429	0.0775854
BRF1	hsa-mir-147b	0.0775842
DEFB134	hsa-mir-3678	0.0775838
PSD	hsa-mir-16-2	0.0775827
SLC1A1	hsa-mir-4715	0.077581
AP1S1	hsa-mir-93	0.0775806
ARHGAP39	hsa-mir-4782	0.0775804
CFL1	hsa-mir-937	0.0775803
CRELD2	hsa-mir-4724	0.0775794
GOLGA8K	hsa-mir-185	0.0775782
MSRB2	hsa-mir-6758	0.0775782
TMEM158	hsa-mir-651	0.0775775
CRABP2	hsa-mir-4742	0.077575
KIAA0753	hsa-mir-1226	0.0775749
SDSL	hsa-mir-153-2	0.0775731
SHMT1	hsa-mir-3939	0.0775718
AURKAIP1	hsa-mir-103a-2	0.0775718
PTGES3	hsa-mir-148b	0.0775698
PPP6R2	hsa-mir-361	0.0775685
GRIN3B	hsa-mir-181b-1	0.0775681
MAFG	hsa-mir-92b	0.0775668
MICA	hsa-mir-7110	0.0775665
CYP2E1	hsa-mir-769	0.0775664
RBP4	hsa-mir-421	0.0775658
NCR1	hsa-mir-381	0.0775657
OPN3	hsa-mir-548o-2	0.0775636
MPV17L2	hsa-mir-548aw	0.0775618
FAN1	hsa-mir-328	0.0775616
CHMP2A	hsa-mir-16-1	0.0775615
PPM1M	hsa-mir-222	0.0775614
H2AC7	hsa-mir-18b	0.0775607
MIPEP	hsa-mir-6877	0.0775607
LRIG2	hsa-mir-2277	0.0775606
MCC	hsa-mir-378a	0.0775582
CCNA2	hsa-mir-4658	0.0775565
APBB1IP	hsa-mir-99a	0.0775546
COL12A1	hsa-mir-2115	0.0775543
UBN2	hsa-mir-202	0.077552
AFM	hsa-mir-24-1	0.0775514
CCDC184	hsa-mir-27a	0.0775508
TTC13	hsa-mir-3176	0.0775498
EPGN	hsa-mir-3922	0.0775496
CGAS	hsa-mir-96	0.0775493
GREM2	hsa-mir-4725	0.0775477
BCAT1	hsa-mir-141	0.0775472
GTF2H2C	hsa-mir-153-1	0.0775463
KLHL5	hsa-mir-574	0.0775463
OSCP1	hsa-mir-765	0.0775461
WDR62	hsa-mir-1468	0.077546
CPSF2	hsa-mir-203a	0.0775453
SLTM	hsa-mir-874	0.0775449
HMOX2	hsa-mir-6125	0.0775445
KIF2C	hsa-mir-152	0.0775428
RPF2	hsa-mir-6806	0.0775424
DISP2	hsa-mir-16-1	0.0775419
GCK	hsa-mir-1468	0.0775416
ELMOD1	hsa-mir-429	0.0775413
ITFG2	hsa-mir-361	0.0775403
FRZB	hsa-mir-148a	0.0775357
NUTM2E	hsa-mir-548au	0.0775354
TRPC5	hsa-mir-29b-1	0.0775333
ZNF692	hsa-mir-2110	0.0775328
NDUFA2	hsa-mir-4748	0.0775323
SLC35D2	hsa-mir-3173	0.0775309
SNX5	hsa-mir-4657	0.0775298
ZNF551	hsa-mir-146a	0.0775294
DCXR	hsa-mir-6871	0.077529
EFR3B	hsa-mir-30a	0.0775266
ACADL	hsa-mir-365b	0.0775251
MYD88	hsa-mir-132	0.077525
SKA2	hsa-mir-454	0.0775242
PSAT1	hsa-mir-3190	0.0775239
LMAN2L	hsa-mir-5586	0.0775238
GTF2B	hsa-mir-186	0.0775234
MARK3	hsa-mir-450b	0.0775231
SLC25A29	hsa-mir-485	0.0775226
CR1L	hsa-mir-4661	0.0775207
VGLL4	hsa-mir-154	0.0775206
MCM4	hsa-let-7a-3	0.0775183
LAX1	hsa-mir-299	0.0775182
CHPF2	hsa-mir-10a	0.0775167
MOB4	hsa-mir-627	0.077516
NLRC4	hsa-mir-582	0.0775146
LMAN2	hsa-mir-96	0.0775133
UBL7	hsa-mir-548au	0.0775127
TMSB4X	hsa-mir-181a-2	0.0775125
PLK2	hsa-mir-664b	0.077512
NOC2L	hsa-mir-561	0.0775102
SLC4A3	hsa-mir-128-1	0.0775092
CACTIN	hsa-mir-214	0.0775087
CPNE5	hsa-mir-29c	0.0775074
HLA-DQB2	hsa-mir-151b	0.0775069
ACRV1	hsa-mir-492	0.0775058
GGTA1	hsa-mir-3922	0.0775009
GLRB	hsa-let-7c	0.0774993
LDHAL6B	hsa-mir-3157	0.0774963
IFT122	hsa-mir-3653	0.0774951
PSMG4	hsa-mir-199b	0.0774947
C5AR1	hsa-mir-3174	0.0774939
ACSM4	hsa-mir-16-2	0.0774934
POTEG	hsa-let-7f-1	0.0774931
SLC6A13	hsa-mir-4658	0.077491
ZNF471	hsa-mir-16-1	0.0774906
ERAL1	hsa-mir-548d-1	0.0774904
PRDM5	hsa-mir-651	0.0774899
PIF1	hsa-mir-6865	0.0774897
H2BC18	hsa-mir-18b	0.0774892
GNL1	hsa-mir-375	0.0774878
COL7A1	hsa-mir-339	0.0774874
CA13	hsa-mir-2115	0.0774861
TBC1D3B	hsa-mir-154	0.0774816
ZNF490	hsa-mir-130b	0.0774809
SLC38A1	hsa-mir-584	0.0774799
TAS2R13	hsa-mir-125b-1	0.0774752
GAA	hsa-mir-217	0.0774729
CCL26	hsa-mir-6087	0.0774728
TPCN2	hsa-mir-92a-1	0.0774722
NBPF20	hsa-mir-6728	0.0774711
PDLIM2	hsa-mir-196b	0.0774701
FCRLA	hsa-mir-4482	0.0774696
GPR85	hsa-mir-4435-1	0.0774691
ARHGAP36	hsa-mir-6868	0.077469
SFXN3	hsa-mir-584	0.0774688
RAB9B	hsa-mir-10a	0.0774653
ITGB7	hsa-mir-142	0.0774647
NDUFC2	hsa-mir-581	0.0774637
DEPDC7	hsa-mir-4733	0.0774637
CHST11	hsa-mir-550a-1	0.0774619
ATP5MF	hsa-mir-106b	0.0774611
SENP8	hsa-mir-410	0.0774604
GRK1	hsa-mir-4793	0.0774601
THAP12	hsa-mir-1228	0.0774593
NAGLU	hsa-mir-128-2	0.0774575
NRG2	hsa-mir-4802	0.0774574
BCAR3	hsa-mir-539	0.0774574
CHAMP1	hsa-mir-30b	0.0774565
CFAP99	hsa-mir-6892	0.0774563
NUP85	hsa-mir-105-2	0.077455
PGR	hsa-mir-2276	0.0774529
CLCN3	hsa-let-7c	0.0774528
NELFB	hsa-mir-26a-1	0.0774511
ACKR2	hsa-mir-6865	0.0774493
PROB1	hsa-mir-5582	0.0774468
PLGLB1	hsa-mir-330	0.0774427
UGT2B4	hsa-mir-152	0.0774402
VCX3B	hsa-mir-1296	0.0774352
QTRT2	hsa-mir-486-2	0.0774339
ANGPT4	hsa-mir-3065	0.0774339
H3C6	hsa-mir-153-2	0.0774334
IDH3G	hsa-mir-664b	0.0774333
HSD11B1L	hsa-mir-4522	0.077433
TMEM266	hsa-mir-676	0.0774328
CRABP1	hsa-mir-374c	0.0774319
MVK	hsa-mir-142	0.0774313
ALKBH8	hsa-mir-221	0.0774296
TOR2A	hsa-mir-181d	0.0774291
PIF1	hsa-mir-548b	0.0774274
PRMT5	hsa-mir-3615	0.077427
RSPRY1	hsa-mir-532	0.0774264
GIMAP1	hsa-mir-147b	0.0774257
SOD2	hsa-mir-6087	0.0774256
MTHFD2L	hsa-mir-4724	0.0774247
CDCA7L	hsa-mir-664a	0.0774231
BRAT1	hsa-mir-20a	0.077423
TMC2	hsa-mir-3622b	0.0774216
DGKQ	hsa-mir-4782	0.0774215
EXOC2	hsa-mir-433	0.0774213
ZNF726	hsa-mir-589	0.0774177
SLC4A11	hsa-mir-487a	0.0774176
NR2C2AP	hsa-mir-24-2	0.0774175
XKR5	hsa-mir-199a-2	0.0774159
KLRF1	hsa-mir-326	0.0774147
GHSR	hsa-mir-372	0.0774147
SH3RF1	hsa-mir-187	0.0774137
ZNF561	hsa-mir-3064	0.0774135
TNS2	hsa-mir-4725	0.0774128
TWF2	hsa-mir-2276	0.0774123
DSEL	hsa-mir-150	0.0774096
ZNF554	hsa-mir-200b	0.0774085
SIK3	hsa-let-7d	0.0774068
SYNJ2BP-COX16	hsa-mir-7705	0.077406
ARHGEF12	hsa-mir-5008	0.0774046
FBXO7	hsa-mir-545	0.0774042
EFCAB8	hsa-mir-551b	0.077404
LAMB4	hsa-mir-4773-2	0.0774036
NOS2	hsa-mir-625	0.077403
DPY19L3	hsa-mir-375	0.0774025
LRP10	hsa-mir-101-1	0.0774014
CEMIP2	hsa-let-7e	0.0774008
PAQR6	hsa-mir-548o	0.0773997
NEUROD2	hsa-mir-3150b	0.0773989
ARMCX5	hsa-mir-144	0.0773988
CHRAC1	hsa-mir-6758	0.0773986
SPAG5	hsa-mir-151a	0.0773972
HHAT	hsa-mir-23a	0.0773966
MYB	hsa-mir-2276	0.0773957
CBLC	hsa-mir-769	0.077395
SELENOK	hsa-mir-625	0.0773924
SETDB2	hsa-mir-548k	0.0773914
RNF216	hsa-mir-6844	0.0773893
HTR7	hsa-mir-3074	0.0773888
TMEM253	hsa-mir-326	0.0773874
APOA1	hsa-mir-24-1	0.0773867
RCBTB2	hsa-mir-197	0.0773858
TXNIP	hsa-mir-4782	0.0773852
VOPP1	hsa-let-7a-1	0.0773826
LMO3	hsa-mir-3198-2	0.0773826
CDC42EP1	hsa-mir-106b	0.0773823
CFDP1	hsa-mir-4791	0.0773811
BPIFA1	hsa-mir-4435-1	0.0773801
HMOX2	hsa-mir-130a	0.0773791
ZGRF1	hsa-mir-4662a	0.0773787
ZNF706	hsa-mir-5193	0.0773765
FOXJ3	hsa-mir-491	0.0773753
EEA1	hsa-mir-942	0.0773751
CEP295	hsa-mir-337	0.0773748
ADCY7	hsa-mir-1260b	0.0773737
HERC2	hsa-mir-576	0.0773724
SMN1	hsa-mir-320a	0.0773722
MEI1	hsa-mir-3917	0.0773722
DNASE1L3	hsa-mir-1228	0.0773705
NGB	hsa-mir-675	0.0773703
CA8	hsa-mir-4748	0.0773693
UBE2F-SCLY	hsa-mir-548o-2	0.0773688
TMTC4	hsa-mir-204	0.0773684
ATRIP	hsa-mir-330	0.0773676
ACY1	hsa-mir-4782	0.0773675
LRRC37A2	hsa-mir-3680-2	0.0773664
CHN2	hsa-mir-6824	0.0773662
NSMCE3	hsa-mir-4715	0.0773648
PLK3	hsa-mir-28	0.077364
MGMT	hsa-mir-98	0.0773629
TNPO3	hsa-mir-183	0.0773609
CLIC2	hsa-mir-181a-1	0.0773603
TBC1D1	hsa-mir-132	0.0773597
FAM189B	hsa-mir-16-1	0.0773593
CLRN3	hsa-mir-24-1	0.077357
CRISPLD1	hsa-mir-3176	0.0773544
PINLYP	hsa-mir-505	0.0773537
DPEP3	hsa-mir-4657	0.0773517
SCGB1C1	hsa-mir-512-2	0.0773504
ZNF622	hsa-mir-6865	0.0773496
CYP2R1	hsa-mir-5000	0.0773468
SEC16A	hsa-mir-671	0.0773454
BRK1	hsa-mir-3936	0.0773436
IL13RA2	hsa-mir-203a	0.0773431
COG6	hsa-mir-3613	0.0773424
ZSCAN1	hsa-mir-197	0.0773389
PLCXD2	hsa-mir-6824	0.0773386
SHC1	hsa-mir-654	0.0773382
MROH2A	hsa-mir-4733	0.0773378
ACADL	hsa-mir-365a	0.0773373
ITGAL	hsa-mir-147b	0.077337
PINX1	hsa-mir-584	0.0773366
NCF4	hsa-mir-939	0.0773364
ULBP3	hsa-mir-664b	0.0773361
PPIF	hsa-mir-26a-2	0.0773346
GCM1	hsa-mir-484	0.0773334
GABRA5	hsa-mir-6834	0.0773318
TMA7	hsa-mir-6824	0.0773312
PSMC6	hsa-mir-6508	0.0773311
POLQ	hsa-mir-7854	0.0773311
C12orf76	hsa-mir-181b-1	0.0773304
ACER1	hsa-mir-33b	0.0773253
ZNF492	hsa-mir-23a	0.0773252
FCHO2	hsa-mir-3939	0.077324
SLC5A7	hsa-mir-641	0.0773223
ORAI1	hsa-mir-142	0.0773222
ST3GAL1	hsa-mir-29a	0.0773219
B3GNT9	hsa-mir-4640	0.0773218
JAM2	hsa-mir-6805	0.0773217
LCN12	hsa-mir-3677	0.0773216
MFAP3L	hsa-mir-30d	0.0773201
F7	hsa-mir-30a	0.07732
GAN	hsa-let-7e	0.0773171
NOD1	hsa-mir-1256	0.0773171
CRAMP1	hsa-mir-200c	0.0773153
PPIA	hsa-mir-616	0.077314
CD46	hsa-mir-2276	0.0773125
ZNF32	hsa-mir-125b-2	0.077312
TRMT112	hsa-mir-4701	0.0773117
ZNF318	hsa-mir-584	0.0773097
UBE2D2	hsa-mir-204	0.0773071
RUFY3	hsa-mir-153-1	0.077306
FADS3	hsa-mir-199a-1	0.0773055
FAR1	hsa-mir-26a-2	0.0773037
DNAL1	hsa-mir-6818	0.0773036
NRIP1	hsa-mir-6501	0.0773031
TOX	hsa-mir-140	0.0773024
COX6A2	hsa-let-7c	0.0773021
UHRF2	hsa-mir-4758	0.077302
CYP4F8	hsa-mir-26a-1	0.0773014
PIP5KL1	hsa-mir-128-1	0.0773001
ZFPM2	hsa-mir-574	0.0772994
FCF1	hsa-mir-9-3	0.0772977
TMEM201	hsa-mir-3140	0.0772967
HOXD4	hsa-mir-6718	0.0772939
PLCB4	hsa-mir-4640	0.0772931
RFFL	hsa-mir-10a	0.0772931
MAFF	hsa-mir-196a-2	0.0772909
SLC45A2	hsa-mir-1307	0.0772905
FAM193A	hsa-mir-6805	0.0772881
LUC7L	hsa-mir-455	0.0772843
FGF18	hsa-mir-505	0.0772836
CDC42EP1	hsa-mir-222	0.0772821
RPS11	hsa-mir-484	0.0772813
ZNF354B	hsa-mir-3191	0.0772794
NR4A1	hsa-mir-153-1	0.0772774
ZSCAN26	hsa-mir-16-1	0.077277
IFITM3	hsa-mir-379	0.0772757
PCNA	hsa-mir-103a-2	0.0772748
TUBGCP3	hsa-mir-17	0.0772742
FMO5	hsa-mir-126	0.0772728
TMEM37	hsa-mir-1185-1	0.0772723
PDCD6IP	hsa-mir-466	0.077272
NIP7	hsa-mir-452	0.0772716
STRIP2	hsa-mir-4660	0.077271
SPDYC	hsa-mir-6824	0.0772699
PNPLA5	hsa-mir-140	0.0772699
CLEC20A	hsa-mir-4772	0.0772695
STX6	hsa-mir-6762	0.0772692
EXOC2	hsa-mir-26a-1	0.0772689
CELSR3	hsa-mir-600	0.0772669
MFSD6L	hsa-mir-15b	0.0772662
NTSR2	hsa-mir-542	0.0772658
BECN2	hsa-mir-3115	0.0772649
ICAM1	hsa-mir-320c-1	0.0772623
SARAF	hsa-mir-30b	0.0772614
COQ3	hsa-mir-500a	0.0772603
GFER	hsa-mir-6824	0.07726
RNF169	hsa-mir-20a	0.0772561
DPH1	hsa-mir-1227	0.0772555
DOCK9	hsa-mir-25	0.0772542
LETMD1	hsa-mir-187	0.077253
CMAS	hsa-mir-190b	0.0772525
ASF1A	hsa-mir-6842	0.077252
SEC11C	hsa-mir-486-1	0.0772519
PIP4K2A	hsa-mir-1247	0.0772517
OR1C1	hsa-mir-101-1	0.0772469
GSTO2	hsa-mir-141	0.0772459
OSBPL7	hsa-mir-29c	0.0772419
FGFR1OP2	hsa-mir-455	0.0772412
SHC1	hsa-mir-4419b	0.077236
POLR1H	hsa-mir-3198-2	0.077236
SLC5A5	hsa-mir-23b	0.0772342
STK17A	hsa-mir-190a	0.0772337
B3GLCT	hsa-mir-141	0.0772321
RSL1D1	hsa-mir-1227	0.0772308
NMD3	hsa-mir-5684	0.07723
GRSF1	hsa-mir-3619	0.0772296
REPIN1	hsa-mir-664a	0.0772273
NDUFS4	hsa-mir-18a	0.077227
CYP2S1	hsa-mir-492	0.0772268
FBN3	hsa-mir-92a-2	0.0772268
AP5B1	hsa-mir-187	0.0772264
PPP1R2	hsa-mir-6738	0.0772257
NOP56	hsa-mir-151a	0.0772256
PIP4P1	hsa-mir-627	0.0772254
TXN	hsa-mir-1301	0.0772216
LENEP	hsa-mir-6818	0.0772215
NCKIPSD	hsa-mir-4756	0.0772207
WNK3	hsa-mir-3607	0.0772196
DOCK10	hsa-mir-145	0.0772196
TMEM47	hsa-mir-5000	0.0772184
REC114	hsa-mir-200c	0.0772178
SULT1C2	hsa-mir-191	0.0772172
SLC12A1	hsa-mir-665	0.0772172
FAM114A1	hsa-mir-452	0.077216
KCNAB1	hsa-mir-769	0.077216
ANKS1A	hsa-mir-320b-1	0.0772151
PEX19	hsa-mir-3655	0.0772134
TTC1	hsa-mir-212	0.0772126
TRIM25	hsa-mir-574	0.0772121
EIF2AK4	hsa-mir-4746	0.0772105
RALBP1	hsa-mir-1287	0.0772097
ZNF791	hsa-mir-182	0.0772093
NFKB2	hsa-let-7a-3	0.0772093
PMS1	hsa-mir-4444-1	0.0772079
CDC20	hsa-mir-381	0.0772072
CENPX	hsa-mir-940	0.0772056
DEFB131B	hsa-mir-363	0.0772053
KHSRP	hsa-let-7a-1	0.0772048
RAB8A	hsa-mir-1185-1	0.0772044
BANP	hsa-mir-219a-1	0.0772027
TRMT10B	hsa-mir-146a	0.0772027
P2RX6	hsa-mir-4435-1	0.0772027
FBXO16	hsa-mir-409	0.0772022
COQ4	hsa-mir-450b	0.0772022
FLRT2	hsa-mir-191	0.0772
ROR1	hsa-mir-223	0.0771997
H4-16	hsa-mir-6865	0.077199
SIRT6	hsa-mir-4677	0.0771965
OR2A42	hsa-mir-27b	0.0771964
FLNC	hsa-let-7c	0.0771963
SIGLEC7	hsa-mir-3664	0.0771962
PDE12	hsa-mir-548s	0.0771957
SLC22A23	hsa-mir-4728	0.0771925
SMIM7	hsa-mir-323b	0.0771922
GTF2IRD1	hsa-mir-887	0.0771866
SLC22A10	hsa-mir-9-2	0.0771856
IRF8	hsa-mir-342	0.0771848
COL19A1	hsa-mir-130b	0.0771832
MFSD1	hsa-mir-590	0.0771819
UQCC2	hsa-mir-1538	0.0771791
MRPL24	hsa-mir-331	0.0771788
TFAP2B	hsa-mir-5699	0.0771781
CTSG	hsa-mir-18b	0.0771765
PLD2	hsa-mir-3655	0.0771763
PPP1R36	hsa-mir-204	0.0771735
RPA2	hsa-mir-676	0.0771735
AGAP2	hsa-mir-299	0.0771732
METTL14	hsa-mir-639	0.0771731
ZNF704	hsa-mir-6741	0.077173
PLEK2	hsa-mir-455	0.0771726
PSMC2	hsa-mir-93	0.0771702
IL12A	hsa-mir-221	0.0771691
UBOX5	hsa-mir-103a-1	0.0771676
ZNF766	hsa-mir-99b	0.0771641
KCTD21	hsa-mir-203a	0.0771639
IFI16	hsa-mir-181b-2	0.0771638
DTX3	hsa-mir-127	0.0771636
C1QTNF9B	hsa-mir-487b	0.0771598
SQOR	hsa-mir-3130-2	0.0771591
RABL2A	hsa-mir-1306	0.0771588
LINC02203	hsa-mir-105-2	0.0771587
ELAC1	hsa-mir-6761	0.0771574
NAGLU	hsa-mir-3157	0.0771563
CUL7	hsa-mir-3622b	0.0771562
DNAJC4	hsa-mir-6506	0.077156
RPL30	hsa-mir-2276	0.0771536
KCNMB1	hsa-mir-31	0.0771527
MYO3B	hsa-mir-501	0.0771521
TPCN1	hsa-mir-6824	0.0771516
PDK3	hsa-mir-654	0.0771509
SERPINA7	hsa-let-7c	0.0771504
ODAD2	hsa-mir-335	0.0771501
SPACA4	hsa-mir-3615	0.0771493
ASB12	hsa-mir-223	0.0771475
UBAC2	hsa-mir-92a-2	0.0771469
TMCO6	hsa-mir-4785	0.0771439
NDUFB8	hsa-mir-1307	0.0771433
CBLL1	hsa-mir-1256	0.0771398
SPPL2B	hsa-mir-503	0.0771381
RIBC1	hsa-mir-3190	0.0771372
SYCP3	hsa-mir-24-2	0.077137
KLF10	hsa-mir-4677	0.077136
PCDHGC3	hsa-mir-33b	0.0771355
DAG1	hsa-mir-152	0.0771345
C1orf158	hsa-mir-887	0.0771341
MCRS1	hsa-mir-148b	0.0771309
CHID1	hsa-mir-217	0.0771291
HINT1	hsa-mir-487b	0.077129
ADIPOR2	hsa-mir-484	0.077129
RASSF5	hsa-mir-101-2	0.0771285
ZBTB33	hsa-mir-4726	0.0771284
CRYBA4	hsa-mir-3922	0.0771263
DPY19L3	hsa-mir-99a	0.0771247
PANX2	hsa-mir-34a	0.0771226
SLC25A45	hsa-mir-125b-1	0.077121
CTU1	hsa-mir-372	0.0771202
ACTA2	hsa-mir-25	0.0771188
TTBK2	hsa-mir-125b-1	0.0771186
SPDYE17	hsa-mir-590	0.0771143
SLC4A3	hsa-mir-651	0.0771124
CAPRIN1	hsa-mir-3682	0.0771123
KCNC1	hsa-mir-181b-1	0.0771122
ORAI3	hsa-mir-6511b-2	0.0771116
PLG	hsa-let-7c	0.0771105
SLAMF7	hsa-mir-625	0.0771105
YIPF4	hsa-mir-466	0.0771082
POLR1F	hsa-mir-3622a	0.0771066
RFC1	hsa-mir-659	0.0771024
MUC12	hsa-mir-187	0.0771023
ARL4D	hsa-mir-449b	0.0770976
MPZ	hsa-mir-3617	0.0770964
LYRM4	hsa-mir-641	0.0770958
CSMD1	hsa-mir-136	0.0770957
TARS2	hsa-mir-6882	0.0770956
NAA20	hsa-mir-509-1	0.0770923
GRIN2C	hsa-mir-374b	0.0770919
PILRB	hsa-mir-548q	0.0770919
TGIF2	hsa-mir-133a-2	0.0770919
GIMAP8	hsa-mir-6798	0.077091
AGBL2	hsa-mir-767	0.0770909
KCTD7	hsa-mir-381	0.0770902
DNAH17	hsa-mir-466	0.0770871
CHRAC1	hsa-mir-4782	0.0770871
APOOL	hsa-mir-374a	0.0770869
MGP	hsa-mir-92b	0.0770869
TTC6	hsa-mir-151a	0.0770827
ADGRL1	hsa-mir-584	0.0770822
ZNF774	hsa-mir-6728	0.0770816
TMEM171	hsa-mir-212	0.0770813
TSPAN11	hsa-mir-1288	0.07708
CDC42EP5	hsa-mir-1254-1	0.0770791
TTYH1	hsa-mir-192	0.0770772
NEK10	hsa-mir-146a	0.0770772
AFG1L	hsa-mir-126	0.0770771
RGL1	hsa-mir-203a	0.0770764
TEX101	hsa-mir-3198-2	0.0770755
TGIF2LX	hsa-mir-658	0.0770754
DRG1	hsa-mir-320b-1	0.0770751
ABCB4	hsa-mir-362	0.0770745
SYK	hsa-mir-6788	0.0770728
ARIH1	hsa-mir-639	0.0770719
SECISBP2	hsa-mir-30b	0.0770716
KCNN1	hsa-mir-187	0.0770711
NALCN	hsa-mir-548au	0.0770711
C10orf82	hsa-mir-151b	0.0770666
SLC9A4	hsa-mir-429	0.0770661
OR10H1	hsa-mir-33a	0.0770649
ABL2	hsa-mir-153-2	0.0770643
RMC1	hsa-mir-3188	0.0770632
COL14A1	hsa-mir-1248	0.0770603
TMX4	hsa-mir-582	0.0770599
FNTA	hsa-mir-450a-2	0.0770598
SLC43A2	hsa-mir-452	0.0770598
UHRF1BP1	hsa-mir-1277	0.0770597
ANXA4	hsa-mir-590	0.0770591
ABCA1	hsa-mir-23c	0.0770589
BOP1	hsa-mir-34b	0.0770584
MS4A4A	hsa-mir-155	0.077058
NAPG	hsa-mir-3188	0.0770554
MTAP	hsa-mir-328	0.0770553
ABCG5	hsa-let-7c	0.0770549
RHOA	hsa-mir-532	0.0770548
STYK1	hsa-mir-548aw	0.0770525
ASGR1	hsa-mir-664a	0.0770514
ZMIZ2	hsa-mir-4435-1	0.0770486
UPP2	hsa-mir-202	0.0770472
ADCK2	hsa-mir-5002	0.0770462
RBM23	hsa-mir-6780a	0.0770455
BPIFA1	hsa-mir-4651	0.0770449
RIN1	hsa-mir-425	0.0770438
ZNF574	hsa-mir-182	0.0770435
MAP4K2	hsa-mir-3652	0.0770423
PTGER2	hsa-mir-217	0.077042
UBE2J1	hsa-mir-1228	0.0770386
TNPO1	hsa-mir-4680	0.0770382
MAP2K4	hsa-mir-4787	0.0770382
CST3	hsa-mir-4482	0.0770362
PMPCB	hsa-mir-1976	0.0770359
IL12RB2	hsa-mir-6716	0.0770358
SERPINI2	hsa-mir-4772	0.0770352
PPP1R27	hsa-mir-320a	0.0770346
SIKE1	hsa-mir-197	0.0770338
LSM12	hsa-mir-455	0.0770332
C14orf132	hsa-mir-6871	0.0770326
TMC2	hsa-mir-1976	0.0770324
STX8	hsa-mir-324	0.0770311
SEC24B	hsa-mir-874	0.0770304
TFAP2A	hsa-mir-23a	0.0770253
RASGEF1C	hsa-mir-543	0.0770236
PCYT2	hsa-mir-181a-1	0.0770224
HDGFL3	hsa-mir-584	0.0770222
OLFML3	hsa-mir-651	0.0770188
NDUFA4	hsa-mir-1260b	0.0770182
DOCK6	hsa-mir-627	0.0770167
KCNQ1	hsa-mir-192	0.0770156
ZNF439	hsa-mir-140	0.0770151
PHF21B	hsa-mir-363	0.0770145
PNOC	hsa-mir-3917	0.077012
CFAP300	hsa-mir-127	0.0770106
NHLRC2	hsa-mir-1307	0.0770066
TRIM8	hsa-mir-1180	0.0770061
ETV7	hsa-mir-592	0.077002
MSTN	hsa-mir-3607	0.0770006
TUBB3	hsa-mir-9-3	0.0770004
ILDR1	hsa-mir-196a-2	0.0769991
RIOX1	hsa-mir-580	0.0769972
BCAT2	hsa-mir-3150b	0.0769969
REEP2	hsa-mir-101-2	0.0769965
NUDCD2	hsa-mir-545	0.0769962
TRIM67	hsa-mir-1915	0.0769961
