ensembl_gene_id	miRNA_ID	MI
FAM216A	hsa-mir-423	0.0375919
MTRR	hsa-mir-30c-1	0.0375917
TMC3	hsa-let-7a-3	0.0375916
ITGB3	hsa-mir-6511b-1	0.0375913
EIF4H	hsa-mir-590	0.0375905
CMTM6	hsa-mir-4748	0.0375902
TMEM249	hsa-mir-496	0.0375899
SLC25A18	hsa-mir-4733	0.0375899
PLIN1	hsa-mir-654	0.0375899
ZNF395	hsa-mir-636	0.0375893
TP53I3	hsa-mir-3152	0.0375893
GEMIN4	hsa-mir-744	0.0375892
EPO	hsa-mir-6824	0.037589
STK11	hsa-mir-1256	0.037589
ACP2	hsa-mir-181b-1	0.0375879
AIFM3	hsa-mir-92a-1	0.0375878
ZNF92	hsa-mir-3620	0.0375872
CHN2	hsa-mir-767	0.0375865
GDA	hsa-mir-3150b	0.0375862
UPP2	hsa-mir-6865	0.0375858
CALCB	hsa-mir-548d-2	0.0375854
FGGY	hsa-mir-204	0.0375839
PCDHGB6	hsa-mir-1245a	0.037583
KCND1	hsa-mir-92b	0.0375829
AVPI1	hsa-mir-381	0.0375828
DCTN1	hsa-mir-1301	0.0375827
FOXJ1	hsa-mir-4715	0.0375823
BMP8B	hsa-mir-1270	0.0375817
JAML	hsa-mir-190a	0.0375816
RDH14	hsa-mir-155	0.0375813
HSF2BP	hsa-mir-3936	0.0375809
PHLPP2	hsa-mir-17	0.0375807
SLC22A24	hsa-mir-126	0.0375806
SCGN	hsa-mir-217	0.0375799
TMEM67	hsa-mir-6842	0.0375796
NAA38	hsa-mir-4802	0.0375791
SP100	hsa-mir-3617	0.037579
HTR1F	hsa-mir-1915	0.0375781
KLHL36	hsa-mir-4660	0.0375776
SLC9A4	hsa-mir-3936	0.0375772
EMILIN1	hsa-mir-3126	0.0375768
IRF5	hsa-mir-181c	0.0375768
HDGFL2	hsa-mir-874	0.0375766
ELOC	hsa-mir-4651	0.0375765
ATP5PO	hsa-mir-4725	0.0375755
FAM209A	hsa-mir-218-2	0.0375752
PJA2	hsa-mir-370	0.0375751
HNRNPH1	hsa-mir-1287	0.0375751
PTCD1	hsa-mir-106b	0.0375749
SLC27A3	hsa-mir-3934	0.0375746
KCNH3	hsa-mir-4677	0.0375733
CCDC157	hsa-mir-106a	0.0375729
CHST8	hsa-mir-1256	0.037572
POC5	hsa-mir-6894	0.0375719
MRGBP	hsa-mir-24-2	0.0375712
LMAN1L	hsa-mir-181b-1	0.0375698
MRPL18	hsa-mir-1468	0.0375697
PGS1	hsa-mir-6871	0.0375654
NXPE2	hsa-mir-18a	0.0375652
MDP1	hsa-mir-197	0.0375651
RABAC1	hsa-mir-1296	0.0375649
COPS9	hsa-mir-4658	0.0375644
CLYBL	hsa-mir-497	0.0375639
LRRN4	hsa-mir-4756	0.0375638
PTPN4	hsa-mir-128-1	0.0375635
SYCP2L	hsa-mir-205	0.0375633
MUC21	hsa-mir-4645	0.037563
COX6C	hsa-mir-5000	0.0375629
RNF141	hsa-mir-561	0.0375625
EXOC5	hsa-mir-193a	0.0375624
ZNF347	hsa-mir-200a	0.0375622
IGLON5	hsa-mir-452	0.0375615
ZNF12	hsa-mir-589	0.0375607
N4BP1	hsa-mir-660	0.0375602
STEAP4	hsa-mir-4665	0.03756
EID3	hsa-mir-548b	0.0375599
SIGLEC14	hsa-mir-7706	0.0375599
VPS25	hsa-mir-191	0.0375595
SENP3	hsa-mir-25	0.0375585
PGM3	hsa-mir-7-1	0.0375585
NIPAL2	hsa-mir-6834	0.0375575
CCDC73	hsa-mir-1266	0.0375571
HLA-F	hsa-mir-425	0.037557
TUT7	hsa-mir-542	0.0375569
KDM5C	hsa-mir-3913-2	0.0375559
CAPZA1	hsa-mir-197	0.0375537
FOXJ3	hsa-mir-153-2	0.037553
CPNE1	hsa-mir-140	0.0375529
FAM83A	hsa-mir-215	0.0375529
DPP4	hsa-mir-140	0.037552
GPR83	hsa-mir-3936	0.037552
DERL1	hsa-mir-191	0.03755
C1orf74	hsa-mir-4435-1	0.0375488
HNRNPD	hsa-mir-29c	0.0375488
SLC43A2	hsa-mir-29a	0.0375485
COX7A2L	hsa-mir-99b	0.0375482
IFRD2	hsa-mir-191	0.0375466
ABT1	hsa-mir-6854	0.0375459
CHRNA10	hsa-mir-5000	0.0375458
ASAP3	hsa-mir-550a-1	0.0375453
TLK1	hsa-mir-548f-1	0.0375451
ANXA3	hsa-mir-130a	0.0375443
PURG	hsa-mir-452	0.0375441
PIK3AP1	hsa-mir-190a	0.0375441
S1PR4	hsa-mir-5008	0.0375436
EMC2	hsa-mir-103a-2	0.0375428
PPARGC1A	hsa-mir-548au	0.0375425
CASP10	hsa-mir-191	0.0375421
HECTD2	hsa-mir-125a	0.037542
SELENOT	hsa-mir-181c	0.0375417
HOXB2	hsa-mir-6788	0.0375414
ZNF3	hsa-mir-25	0.0375409
CRKL	hsa-mir-6844	0.0375406
PI4KA	hsa-mir-486-2	0.0375405
TRAPPC2	hsa-mir-632	0.0375405
CBLN3	hsa-mir-625	0.0375403
GRPEL1	hsa-mir-4793	0.03754
EMC2	hsa-mir-103a-1	0.0375399
SPINK4	hsa-mir-4756	0.0375398
DEGS2	hsa-mir-339	0.0375396
ELAC2	hsa-mir-5581	0.0375387
CCNE1	hsa-mir-3936	0.0375382
SFR1	hsa-mir-1-2	0.037538
GRIA1	hsa-mir-152	0.0375377
SLC25A21	hsa-mir-495	0.0375374
TXLNA	hsa-mir-200a	0.0375372
MPHOSPH9	hsa-mir-381	0.0375365
MYMX	hsa-mir-151b	0.037536
DCUN1D1	hsa-mir-181a-1	0.037536
VIPR1	hsa-mir-548q	0.0375349
PDP2	hsa-mir-328	0.0375347
CCDC78	hsa-mir-365a	0.0375344
MRPS18C	hsa-mir-551b	0.0375341
FBRSL1	hsa-mir-1-1	0.0375338
DOLK	hsa-let-7a-2	0.0375336
SH3KBP1	hsa-mir-654	0.0375335
ORMDL2	hsa-mir-4793	0.0375334
KCNQ1	hsa-let-7a-1	0.0375331
FNDC1	hsa-mir-215	0.0375328
GGACT	hsa-mir-19b-2	0.037532
TNXB	hsa-mir-3150b	0.0375317
PTGES	hsa-mir-4714	0.0375317
CDC16	hsa-mir-19b-1	0.0375315
CARMIL1	hsa-mir-4793	0.0375315
PPP1R2B	hsa-mir-135b	0.0375312
HAUS2	hsa-mir-409	0.0375312
ZNF384	hsa-mir-141	0.0375311
SIGLEC6	hsa-mir-4668	0.0375309
CDC123	hsa-mir-3152	0.0375307
ATG4A	hsa-mir-652	0.0375302
SLC36A4	hsa-mir-6762	0.0375291
CXXC4	hsa-mir-212	0.0375291
LHX4	hsa-mir-107	0.0375288
NUP107	hsa-mir-4793	0.0375286
LAMP1	hsa-mir-3136	0.0375284
SRARP	hsa-mir-503	0.0375284
ZSCAN29	hsa-mir-30c-1	0.0375284
RGS11	hsa-mir-92a-1	0.037528
FBXO42	hsa-mir-17	0.0375279
GPC4	hsa-mir-629	0.0375259
GABRA3	hsa-mir-6758	0.0375251
NFKBIE	hsa-mir-193b	0.0375237
SPATA5	hsa-mir-182	0.0375235
B4GALNT2	hsa-mir-651	0.0375223
LST1	hsa-mir-151a	0.0375222
ARHGEF39	hsa-mir-4666a	0.0375218
IGFBP1	hsa-mir-5582	0.0375216
PDE11A	hsa-mir-512-2	0.0375215
MYBL2	hsa-mir-552	0.0375214
DNAJC8	hsa-mir-200c	0.0375212
LRTM2	hsa-mir-326	0.0375202
FKBP10	hsa-mir-6798	0.0375196
SRGAP2	hsa-mir-1284	0.0375191
ATP2B1	hsa-mir-99b	0.0375186
WTAP	hsa-mir-362	0.0375183
LOXL4	hsa-mir-4420	0.0375183
MCM3	hsa-mir-574	0.0375178
NLRP2	hsa-mir-506	0.0375176
SRRM4	hsa-mir-181d	0.0375172
LRP4	hsa-mir-1914	0.0375157
PTOV1	hsa-mir-3617	0.0375154
C12orf42	hsa-mir-3936	0.0375148
RRM2	hsa-mir-4793	0.0375146
MAPK12	hsa-mir-1260b	0.0375144
SERGEF	hsa-mir-3936	0.0375125
RANBP1	hsa-mir-581	0.0375124
INIP	hsa-mir-32	0.0375119
SCRN2	hsa-mir-3617	0.0375118
CDH8	hsa-mir-452	0.0375105
GRIK4	hsa-mir-363	0.0375105
TMEM161A	hsa-mir-3616	0.0375104
ALYREF	hsa-mir-4793	0.0375101
CCT2	hsa-mir-196b	0.0375087
DIPK1A	hsa-mir-4444-1	0.0375084
C2CD6	hsa-mir-548d-1	0.037508
C1QL4	hsa-mir-493	0.0375076
MZF1	hsa-mir-4522	0.0375069
P2RX7	hsa-mir-219a-1	0.0375067
NDUFA5	hsa-mir-589	0.0375063
CYP1A1	hsa-mir-5008	0.0375048
CTSL	hsa-mir-103a-2	0.0375042
SNIP1	hsa-mir-3690-1	0.0375033
SELENBP1	hsa-mir-93	0.0375033
GTF2A2	hsa-mir-4651	0.0375026
PLXND1	hsa-mir-431	0.0375024
RNF213	hsa-mir-6805	0.0375022
FAM32A	hsa-mir-3917	0.0375017
SCOC	hsa-mir-758	0.0375009
PPP2R5B	hsa-mir-203a	0.0375009
PTGR1	hsa-mir-486-1	0.0375005
CCSER2	hsa-mir-4782	0.0374991
SDE2	hsa-mir-200a	0.0374985
IKBKB	hsa-let-7d	0.0374979
TRAF5	hsa-mir-484	0.0374979
ZNF524	hsa-mir-146a	0.0374974
SLC3A2	hsa-mir-421	0.0374974
SPOUT1	hsa-mir-5691	0.0374973
MTMR7	hsa-mir-4793	0.0374967
MIGA2	hsa-mir-136	0.0374966
C1orf115	hsa-mir-148a	0.0374965
RFX2	hsa-mir-215	0.0374956
MIEN1	hsa-mir-3150a	0.0374955
FSTL4	hsa-mir-6734	0.037495
POU2AF1	hsa-mir-6513	0.0374934
B4GALT3	hsa-mir-26a-1	0.037493
UBAC2	hsa-mir-19b-1	0.0374923
PRKRA	hsa-mir-101-1	0.0374922
SLC7A11	hsa-mir-411	0.0374921
RPL3L	hsa-mir-3115	0.0374921
TDRD7	hsa-mir-1307	0.0374919
DCP1B	hsa-mir-5002	0.0374915
GORAB	hsa-mir-4435-1	0.0374914
THBS3	hsa-mir-4723	0.0374911
MRPL2	hsa-mir-194-1	0.0374911
PCID2	hsa-mir-660	0.0374904
IFI16	hsa-mir-4658	0.0374903
HOOK1	hsa-mir-30b	0.0374902
PIM3	hsa-mir-3936	0.0374883
SNX30	hsa-mir-6506	0.037488
BABAM1	hsa-mir-4733	0.0374878
XXYLT1	hsa-mir-4666a	0.0374858
GNB4	hsa-mir-26a-2	0.0374853
USP12	hsa-mir-30b	0.0374846
ACTN4	hsa-mir-550a-1	0.0374845
RBM5	hsa-let-7g	0.0374835
ERLIN2	hsa-mir-6854	0.037483
CNTROB	hsa-mir-744	0.0374822
ATP5MJ	hsa-mir-19b-1	0.0374822
IFIT5	hsa-mir-548v	0.0374811
METTL14	hsa-mir-4482	0.0374798
LAD1	hsa-mir-34c	0.0374797
CRHR2	hsa-mir-145	0.0374783
USP33	hsa-mir-186	0.0374781
TNFRSF11B	hsa-mir-760	0.0374779
MAP3K10	hsa-mir-30d	0.0374771
CRCP	hsa-mir-590	0.0374766
EIF2S2	hsa-mir-30c-2	0.037476
LRFN1	hsa-mir-486-2	0.0374757
ZDHHC12	hsa-let-7a-2	0.0374755
DMXL2	hsa-mir-1307	0.0374752
GIT1	hsa-mir-125a	0.0374749
PES1	hsa-mir-10b	0.0374747
D2HGDH	hsa-mir-6738	0.0374745
NFE2L3	hsa-mir-133a-2	0.037474
SPON2	hsa-mir-1266	0.0374739
LCMT2	hsa-mir-6894	0.0374738
DERL1	hsa-mir-6741	0.0374736
TRDN	hsa-mir-6826	0.0374733
LRIT2	hsa-mir-1915	0.0374727
SNX10	hsa-mir-7-1	0.0374726
RNF170	hsa-mir-132	0.0374724
UBE2H	hsa-mir-30c-1	0.0374722
NUP153	hsa-mir-6761	0.0374722
ZFYVE9	hsa-mir-9-1	0.0374719
KRIT1	hsa-mir-589	0.0374703
MFGE8	hsa-mir-4741	0.0374702
IDH3B	hsa-mir-103a-1	0.0374692
VTCN1	hsa-mir-432	0.0374691
NCL	hsa-mir-186	0.037469
PACSIN1	hsa-mir-410	0.0374688
TSPAN32	hsa-mir-574	0.0374683
ZNF778	hsa-mir-5008	0.0374678
EN2	hsa-mir-4793	0.0374673
SLC7A1	hsa-mir-4677	0.0374669
ARHGAP21	hsa-mir-6513	0.0374669
CD86	hsa-mir-452	0.0374665
PTPRZ1	hsa-mir-185	0.0374657
BMT2	hsa-mir-589	0.0374654
TRPC5OS	hsa-mir-26b	0.0374653
ARFGEF2	hsa-mir-5008	0.0374652
MRPS18C	hsa-mir-4723	0.0374649
RARB	hsa-mir-181b-1	0.0374649
GATC	hsa-mir-4793	0.0374648
SERAC1	hsa-mir-30c-1	0.0374648
ZNF101	hsa-mir-497	0.0374647
RAB4A	hsa-mir-655	0.0374643
SLC37A1	hsa-mir-431	0.0374638
ACTL6A	hsa-mir-3176	0.0374637
C12orf73	hsa-mir-4523	0.0374635
FCRLA	hsa-mir-150	0.0374629
SLC6A17	hsa-mir-4756	0.0374624
TAF5L	hsa-mir-409	0.0374615
TBC1D1	hsa-mir-200c	0.0374614
BPIFA2	hsa-mir-30c-1	0.0374613
COG8	hsa-mir-429	0.0374609
THRAP3	hsa-mir-181a-2	0.0374608
WIPI2	hsa-mir-339	0.0374607
CHST2	hsa-mir-3615	0.0374604
RRM2B	hsa-mir-378a	0.0374596
MTERF3	hsa-mir-1245a	0.0374588
ST3GAL5	hsa-mir-30c-2	0.0374585
CHKB	hsa-mir-431	0.037458
TNFAIP8	hsa-mir-4525	0.0374574
CHD7	hsa-mir-103a-1	0.0374573
ADCK5	hsa-mir-133a-1	0.0374572
ADPRM	hsa-mir-6780a	0.0374568
HHIP	hsa-let-7a-2	0.0374566
DPP3	hsa-mir-1915	0.0374562
STAT5B	hsa-mir-326	0.0374552
PYY	hsa-mir-4665	0.0374552
ADAMDEC1	hsa-mir-1307	0.0374551
TSNAX	hsa-mir-6865	0.0374548
PGD	hsa-mir-23a	0.0374547
CALHM4	hsa-mir-6726	0.0374546
PPFIA1	hsa-mir-6834	0.0374545
PAPPA	hsa-mir-4660	0.0374542
PPP1R35	hsa-mir-6865	0.0374542
SCART1	hsa-mir-142	0.0374541
TTK	hsa-mir-6762	0.0374537
LRCH3	hsa-mir-30c-1	0.0374536
OGDHL	hsa-mir-550a-2	0.0374533
OR2K2	hsa-mir-6805	0.0374532
PKMYT1	hsa-mir-3936	0.0374529
YY1AP1	hsa-mir-1180	0.0374528
PROK1	hsa-mir-34b	0.0374528
TLDC2	hsa-mir-20b	0.0374524
PACS2	hsa-mir-3936	0.0374522
WARS1	hsa-mir-4658	0.0374513
TBL3	hsa-mir-130a	0.0374511
S100B	hsa-mir-152	0.0374501
JMJD7	hsa-mir-641	0.03745
NDUFS2	hsa-mir-664a	0.03745
TOMM5	hsa-mir-378a	0.0374486
OPN3	hsa-mir-1288	0.0374485
NAA20	hsa-mir-103a-2	0.0374483
GON7	hsa-mir-153-1	0.0374478
TWIST1	hsa-mir-3936	0.0374478
AGRN	hsa-mir-3115	0.0374474
ZXDA	hsa-mir-146a	0.037447
RND1	hsa-mir-506	0.037447
NEB	hsa-mir-190a	0.0374468
ARL16	hsa-mir-147b	0.0374465
PPM1M	hsa-mir-30a	0.0374465
KATNBL1	hsa-mir-6738	0.0374464
TRIM4	hsa-mir-3936	0.0374462
CLEC5A	hsa-mir-3942	0.037446
AKIRIN2	hsa-mir-196b	0.037446
DCTN5	hsa-mir-34b	0.0374458
KCNG3	hsa-mir-1468	0.0374455
ZSWIM7	hsa-mir-3909	0.0374452
LEMD3	hsa-mir-26a-1	0.037445
SSH3	hsa-mir-3140	0.0374449
HSD17B2	hsa-mir-6503	0.0374446
TEX29	hsa-mir-483	0.0374444
PRDM2	hsa-mir-500b	0.0374443
PRRT3	hsa-mir-548au	0.0374438
NRDC	hsa-mir-3610	0.0374437
MCTP2	hsa-mir-149	0.0374427
FBXW2	hsa-mir-4784	0.0374422
CRTC2	hsa-mir-3130-2	0.0374421
WDSUB1	hsa-mir-4444-2	0.0374413
SLC22A1	hsa-mir-1227	0.0374411
CARD8	hsa-mir-4677	0.0374401
VMO1	hsa-mir-149	0.0374397
PLXDC2	hsa-mir-16-1	0.0374397
NT5M	hsa-mir-194-2	0.0374389
MGRN1	hsa-mir-130a	0.037437
BRAF	hsa-mir-4793	0.0374368
TSTD1	hsa-mir-16-1	0.0374366
COL14A1	hsa-mir-193a	0.0374365
AHR	hsa-mir-7854	0.0374356
FBXL7	hsa-mir-574	0.0374352
MBOAT1	hsa-mir-506	0.0374345
OR10AD1	hsa-mir-1307	0.0374337
TMEM245	hsa-mir-5008	0.0374336
KCNA3	hsa-mir-92b	0.0374332
PLCXD2	hsa-mir-940	0.037433
FANCF	hsa-mir-381	0.037433
IGF2BP3	hsa-mir-196b	0.0374329
CLDN16	hsa-mir-6087	0.0374322
TRIM24	hsa-mir-25	0.0374316
NXPH1	hsa-let-7a-2	0.0374314
CDC34	hsa-let-7a-3	0.0374313
CHCHD4	hsa-mir-4793	0.0374311
SMAD4	hsa-mir-454	0.0374311
PARD3	hsa-mir-505	0.0374309
ZNF311	hsa-mir-548o	0.0374308
TDRD12	hsa-mir-7-2	0.0374307
PLEKHG5	hsa-mir-1226	0.0374307
POPDC3	hsa-mir-642a	0.0374304
SYPL1	hsa-mir-3678	0.0374295
CASP7	hsa-mir-1266	0.0374294
ERMAP	hsa-mir-1307	0.0374291
SLCO4C1	hsa-mir-93	0.0374289
YPEL3	hsa-mir-7-1	0.0374285
TDRD15	hsa-mir-330	0.0374282
NUP153	hsa-mir-130a	0.0374279
LSM11	hsa-mir-4651	0.0374276
DNER	hsa-mir-194-2	0.037427
ZCWPW2	hsa-mir-664a	0.0374269
CPM	hsa-mir-151a	0.0374267
PASK	hsa-mir-29c	0.0374267
CNR1	hsa-mir-6882	0.0374266
CALM3	hsa-mir-4793	0.0374265
PRIM2	hsa-mir-196b	0.037426
PBDC1	hsa-mir-320a	0.037426
ZFAND1	hsa-mir-147b	0.0374258
WDR46	hsa-mir-5002	0.0374247
SLC2A5	hsa-mir-150	0.0374247
MUC21	hsa-mir-377	0.0374244
N4BP2L2	hsa-mir-365b	0.0374235
LRRC27	hsa-mir-1245a	0.0374232
OCIAD1	hsa-mir-628	0.0374232
LAMA1	hsa-mir-375	0.0374226
FCN1	hsa-mir-3667	0.0374223
ANGEL2	hsa-mir-664a	0.0374215
LGI3	hsa-mir-4651	0.0374215
CASP2	hsa-mir-30c-2	0.0374197
SH2D6	hsa-mir-4699	0.0374196
NDUFB2	hsa-mir-590	0.0374194
LRRIQ1	hsa-let-7a-3	0.0374192
ARHGEF17	hsa-mir-423	0.0374187
TCP10L2	hsa-mir-432	0.0374164
CPE	hsa-mir-658	0.0374159
GATD1	hsa-mir-6826	0.0374155
LNPEP	hsa-mir-16-1	0.0374154
ZKSCAN1	hsa-mir-106b	0.0374145
NME8	hsa-mir-3126	0.0374144
MLH3	hsa-mir-3617	0.0374142
WWC3	hsa-mir-874	0.0374142
OSGIN1	hsa-mir-181a-1	0.0374141
CCNB2	hsa-mir-6087	0.037414
NCEH1	hsa-mir-4756	0.037414
FZD3	hsa-mir-15b	0.0374133
PRKAR2A	hsa-let-7a-1	0.0374122
ZMYND19	hsa-mir-4793	0.0374117
DGKD	hsa-mir-6865	0.0374116
FANK1	hsa-mir-4715	0.0374115
EMP2	hsa-mir-548d-2	0.0374114
XPO4	hsa-mir-127	0.037411
MBTD1	hsa-mir-642a	0.0374106
MSL1	hsa-mir-193a	0.0374099
SEMA5A	hsa-mir-29b-1	0.0374098
TMEM54	hsa-mir-1910	0.0374093
OPN1SW	hsa-mir-6798	0.0374087
RAPGEFL1	hsa-mir-181d	0.0374086
PEX1	hsa-mir-106b	0.0374085
CD80	hsa-mir-193a	0.0374082
SLITRK4	hsa-mir-3115	0.0374079
EIF2AK2	hsa-mir-1269a	0.0374077
RFESD	hsa-mir-598	0.0374056
SEPHS2	hsa-mir-4793	0.0374048
ZXDC	hsa-mir-193b	0.0374045
RAB39A	hsa-mir-25	0.0374042
GRWD1	hsa-mir-330	0.0374041
WWTR1	hsa-mir-543	0.037404
C1orf112	hsa-mir-218-1	0.0374039
WDR17	hsa-mir-378a	0.0374036
UTP25	hsa-mir-181c	0.0374011
DNAH17	hsa-mir-126	0.0374009
ALKBH5	hsa-mir-1915	0.0374006
DAGLB	hsa-mir-589	0.0374005
GINS1	hsa-mir-1976	0.0374003
CCT8	hsa-mir-30e	0.0374002
APTX	hsa-mir-4666a	0.0373999
SPANXB1	hsa-mir-6805	0.0373998
FATE1	hsa-mir-3619	0.0373997
RALY	hsa-mir-29a	0.037398
POLR2D	hsa-mir-431	0.0373979
FXYD3	hsa-mir-132	0.037397
RPS26	hsa-mir-1914	0.0373968
UBIAD1	hsa-mir-3655	0.0373968
ARPP21	hsa-mir-451a	0.037396
HGF	hsa-mir-5582	0.0373956
ETAA1	hsa-mir-548f-1	0.0373945
TUBA3D	hsa-mir-195	0.0373943
MC1R	hsa-mir-181c	0.0373938
DIO1	hsa-mir-6844	0.0373927
SGCB	hsa-mir-561	0.0373927
ATP6V0A4	hsa-mir-16-2	0.0373924
HACE1	hsa-mir-330	0.0373919
TAS2R13	hsa-mir-4748	0.037391
PURB	hsa-mir-339	0.037391
B3GNT7	hsa-mir-3655	0.0373903
KDELR1	hsa-mir-4793	0.0373899
TOMM5	hsa-mir-6826	0.0373896
HMCES	hsa-mir-4435-1	0.0373892
GIMAP7	hsa-mir-5582	0.0373889
ZNF593	hsa-mir-432	0.0373888
MS4A7	hsa-mir-372	0.0373882
CEP131	hsa-mir-4748	0.0373882
TBC1D14	hsa-mir-629	0.0373882
DGCR8	hsa-mir-466	0.0373879
PRKACB	hsa-mir-3936	0.0373876
BRI3BP	hsa-mir-6844	0.0373874
CDK18	hsa-mir-3936	0.0373861
IKBKG	hsa-mir-431	0.0373858
CASP4	hsa-mir-125b-1	0.0373855
SULT2B1	hsa-mir-4435-1	0.0373855
PLXNB2	hsa-mir-1266	0.0373852
GRIN2D	hsa-mir-675	0.0373843
MTFR1	hsa-mir-4435-1	0.037384
UNC13B	hsa-mir-449b	0.0373836
SPAG8	hsa-mir-5004	0.0373836
RGS6	hsa-mir-9-1	0.037383
FBXO25	hsa-mir-30e	0.0373822
ADAT1	hsa-mir-328	0.0373822
SPIB	hsa-mir-3667	0.0373819
MED18	hsa-mir-200c	0.0373818
BTG2	hsa-mir-579	0.0373806
ORC6	hsa-mir-106b	0.0373804
RTF2	hsa-mir-3936	0.0373797
SFTA2	hsa-mir-101-2	0.0373793
NFASC	hsa-mir-5694	0.0373792
PIP5K1A	hsa-mir-497	0.037379
BIRC5	hsa-mir-1307	0.037379
PUSL1	hsa-mir-200a	0.0373789
ZPR1	hsa-mir-4522	0.0373789
SNIP1	hsa-mir-200a	0.0373786
HDAC6	hsa-mir-17	0.0373779
C2orf50	hsa-mir-28	0.0373778
RBP5	hsa-mir-149	0.0373778
SLC10A7	hsa-mir-199a-2	0.0373773
EGLN2	hsa-mir-4482	0.0373752
IGSF23	hsa-mir-3617	0.0373752
MAPK6	hsa-mir-582	0.0373749
SYN3	hsa-mir-4745	0.0373745
TCERG1L	hsa-mir-4748	0.0373742
PARP15	hsa-mir-5008	0.0373742
LRRC8D	hsa-mir-466	0.0373742
TMEM268	hsa-mir-375	0.0373741
NDUFA12	hsa-mir-497	0.0373739
AP1G1	hsa-mir-339	0.0373739
MSH2	hsa-mir-483	0.0373739
SEMA3F	hsa-mir-191	0.0373737
VTA1	hsa-mir-3667	0.0373736
RAMP1	hsa-mir-6728	0.0373724
ZNF626	hsa-mir-4640	0.037371
UBE2N	hsa-mir-296	0.0373707
ADGRL2	hsa-mir-409	0.0373707
CSF1R	hsa-mir-6805	0.0373702
PSMB4	hsa-mir-4802	0.03737
USP48	hsa-mir-641	0.0373696
KIAA1191	hsa-mir-146a	0.0373693
ALDH5A1	hsa-mir-139	0.0373693
CFAP52	hsa-mir-342	0.0373688
CXCR3	hsa-mir-142	0.0373683
FOS	hsa-mir-182	0.0373679
MAPK8IP1	hsa-mir-203a	0.0373677
KCNJ13	hsa-mir-4435-1	0.0373673
TIPIN	hsa-mir-548d-2	0.0373672
C11orf80	hsa-mir-487a	0.0373663
IFITM1	hsa-mir-1914	0.0373659
C1orf210	hsa-mir-3622b	0.0373657
TMEM223	hsa-mir-4733	0.0373655
RETN	hsa-mir-192	0.0373653
FBXO34	hsa-mir-484	0.0373648
DZIP1	hsa-mir-421	0.0373639
SOX17	hsa-mir-4782	0.0373638
CTDSP2	hsa-mir-6506	0.0373637
NQO1	hsa-mir-6726	0.0373636
SAA2	hsa-mir-584	0.0373635
EDDM3B	hsa-mir-548q	0.0373622
RAB8A	hsa-mir-222	0.037362
SMARCD2	hsa-mir-337	0.0373619
TRIT1	hsa-mir-6762	0.0373619
SRRD	hsa-mir-3678	0.0373612
KCNU1	hsa-mir-5004	0.0373609
RAB33A	hsa-mir-431	0.0373603
INSM1	hsa-mir-152	0.0373601
LMO3	hsa-mir-3152	0.0373596
ODAD3	hsa-mir-203a	0.0373592
COQ8B	hsa-mir-548f-1	0.0373589
ASTN2	hsa-mir-4665	0.0373581
CTSW	hsa-mir-330	0.0373567
SOCS6	hsa-mir-381	0.0373567
NFS1	hsa-mir-1914	0.0373563
C8orf89	hsa-mir-582	0.0373553
TIMM22	hsa-mir-22	0.0373553
TMEM87A	hsa-mir-3126	0.0373551
SYK	hsa-mir-6788	0.0373546
DOCK8	hsa-mir-330	0.0373536
FGFR3	hsa-mir-205	0.0373536
CCT2	hsa-mir-452	0.0373534
BTBD18	hsa-mir-423	0.0373523
NEXN	hsa-mir-452	0.0373522
CCDC93	hsa-mir-431	0.037352
AANAT	hsa-mir-130a	0.0373517
TRIM16	hsa-mir-744	0.0373512
MT1E	hsa-mir-508	0.0373512
YAE1	hsa-mir-518e	0.0373511
SCG2	hsa-mir-3622b	0.0373508
TPP1	hsa-mir-320a	0.0373504
FBXL12	hsa-mir-641	0.0373501
FKBP11	hsa-mir-148a	0.0373495
GPR107	hsa-mir-431	0.0373494
ATG2B	hsa-mir-193a	0.0373491
TBC1D9B	hsa-mir-155	0.0373485
FAM43B	hsa-mir-3064	0.037348
RDH12	hsa-mir-641	0.0373468
CLCN7	hsa-mir-135b	0.037346
TMEM53	hsa-mir-377	0.0373453
CDH23	hsa-mir-642a	0.0373452
PTGS2	hsa-mir-3140	0.0373449
ADGRL4	hsa-mir-4715	0.0373445
PARS2	hsa-mir-362	0.0373442
PPP1R32	hsa-mir-492	0.0373432
GINS2	hsa-mir-1248	0.0373428
CHP1	hsa-mir-4793	0.0373427
PLA2G2F	hsa-mir-181c	0.0373426
LTA4H	hsa-mir-30c-1	0.0373419
PDAP1	hsa-mir-19a	0.0373414
CBLN4	hsa-mir-1910	0.0373414
CMTM1	hsa-mir-200a	0.0373413
LPIN2	hsa-mir-4793	0.0373409
B3GALT5	hsa-mir-10b	0.0373403
WRAP53	hsa-mir-22	0.0373401
SNPH	hsa-mir-105-2	0.0373398
TEX38	hsa-mir-10a	0.0373396
ADAT3	hsa-mir-410	0.0373394
MRPL21	hsa-mir-141	0.0373394
F2RL1	hsa-mir-3191	0.0373392
CLYBL	hsa-mir-629	0.037339
B3GALT6	hsa-mir-219a-1	0.0373386
CCDC25	hsa-mir-491	0.0373385
HFM1	hsa-mir-4419b	0.0373384
AREL1	hsa-mir-6806	0.0373372
ERICH4	hsa-mir-658	0.0373369
DPY19L2	hsa-mir-508	0.0373367
IFI30	hsa-mir-4787	0.0373365
ZNHIT6	hsa-mir-485	0.0373364
